logY Y P PoverSqrtY A AoverSqrtY
9.01262 8206 -11.2732 -0.124446 0.070552 0.000779
9.01445 8221 -10.6971 -0.117978 -0.075983 -0.000838
9.01639 8237 -11.8077 -0.130101 -0.007067 -0.000078
9.01821 8252 -12.1015 -0.133217 -0.088505 -0.000974
9.02003 8267 -11.5214 -0.126716 -0.134923 -0.001484
9.02196 8283 -12.2284 -0.134361 0.033582 0.000369
9.02377 8298 -11.8573 -0.130167 0.146280 0.001606
9.02558 8313 -11.2738 -0.123649 0.114192 0.001252
9.02750 8329 -10.6751 -0.116970 0.093116 0.001020
9.02930 8344 -10.5625 -0.115633 0.082007 0.000898
9.03121 8360 -8.8445 -0.096732 0.070124 0.000767
9.03301 8375 -7.9642 -0.087027 -0.026260 -0.000287
9.03491 8391 -8.7874 -0.095930 0.067095 0.000732
9.03670 8406 -8.7266 -0.095181 -0.057679 -0.000629
9.03860 8422 -8.5803 -0.093496 -0.064428 -0.000702
9.04050 8438 -9.5319 -0.103767 0.094171 0.001025
9.04228 8453 -9.6936 -0.105434 0.062035 0.000675
9.04417 8469 -9.6024 -0.104343 0.041195 0.000448
9.04606 8485 -9.7407 -0.105746 -0.038254 -0.000415
9.04794 8501 -10.8867 -0.118075 -0.024325 -0.000264
9.04970 8516 -10.5969 -0.114832 -0.037806 -0.000410
9.05158 8532 -11.1377 -0.120578 -0.021031 -0.000228
9.05345 8548 -11.1118 -0.120185 0.076061 0.000823
9.05532 8564 -10.4467 -0.112886 0.057774 0.000624
9.05719 8580 -9.7271 -0.105013 0.076538 0.000826
9.05905 8596 -9.6431 -0.104009 0.005129 0.000055
9.06091 8612 -10.2568 -0.110525 -0.020561 -0.000222
9.06277 8628 -11.4480 -0.123246 0.107881 0.001161
9.06462 8644 -11.8428 -0.127378 0.081317 0.000875
9.06647 8660 -12.9741 -0.139418 -0.066072 -0.000710
9.06832 8676 -13.5678 -0.145663 -0.018676 -0.000200
9.07016 8692 -13.2481 -0.142100 -0.113921 -0.001222
9.07200 8708 -13.8396 -0.148308 0.060242 0.000646
9.07383 8724 -12.9549 -0.138700 0.023614 0.000253
9.07578 8741 -13.0989 -0.140105 -0.026754 -0.000286
9.07761 8757 -13.9844 -0.149439 -0.105061 -0.001123
9.07943 8773 -12.6196 -0.134733 0.016662 0.000178
9.08126 8789 -12.2487 -0.130653 0.078717 0.000840
9.08319 8806 -12.3152 -0.131236 -0.073535 -0.000784
9.08500 8822 -12.4977 -0.133060 -0.068052 -0.000725
9.08682 8838 -12.7948 -0.136099 0.023438 0.000249
9.08874 8855 -12.4641 -0.132454 0.069708 0.000741
9.09054 8871 -11.6050 -0.123213 -0.025308 -0.000269
9.09246 8888 -11.7382 -0.124508 0.127316 0.001350
9.09426 8904 -11.0825 -0.117447 0.108499 0.001150
9.09616 8921 -10.8930 -0.115329 -0.033673 -0.000357
9.09796 8937 -11.6870 -0.123625 -0.031174 -0.000330
9.09986 8954 -10.8901 -0.115086 0.091266 0.000964
9.10175 8971 -10.5616 -0.111508 -0.084839 -0.000896
9.10353 8987 -10.5252 -0.111026 -0.027313 -0.000288
9.10542 9004 -10.9022 -0.114894 -0.004044 -0.000043
9.10731 9021 -11.6629 -0.122794 0.014305 0.000151
9.10919 9038 -11.7389 -0.123478 0.169666 0.001785
9.11096 9054 -11.7221 -0.123193 0.046446 0.000488
9.11284 9071 -11.9390 -0.125355 -0.010794 -0.000113
9.11471 9088 -12.9082 -0.135403 0.052690 0.000553
9.11658 9105 -13.1692 -0.138012 0.145489 0.001525
9.11844 9122 -12.4364 -0.130211 -0.077591 -0.000812
9.12031 9139 -12.5105 -0.130865 0.112973 0.001182
9.12216 9156 -11.1299 -0.116315 0.023045 0.000241
9.12402 9173 -12.0251 -0.125554 0.081839 0.000854
9.12587 9190 -12.6946 -0.132422 0.037760 0.000394
9.12772 9207 -12.3058 -0.128248 -0.045060 -0.000470
9.12956 9224 -12.9409 -0.134743 0.032914 0.000343
9.13141 9241 -12.8072 -0.133228 -0.002995 -0.000031
9.13324 9258 -12.1045 -0.125802 0.166441 0.001730
9.13508 9275 -11.8768 -0.123323 -0.009826 -0.000102
9.13702 9293 -11.3419 -0.117655 0.150445 0.001561
9.13884 9310 -12.4332 -0.128857 0.036988 0.000383
9.14067 9327 -12.2385 -0.126724 -0.033529 -0.000347
9.14260 9345 -11.8063 -0.122130 -0.049441 -0.000511
9.14441 9362 -11.6976 -0.120896 -0.058155 -0.000601
9.14623 9379 -11.4417 -0.118144 0.169417 0.001749
9.14815 9397 -11.6156 -0.119825 -0.091275 -0.000942
9.14995 9414 -12.3140 -0.126915 0.065032 0.000670
9.15186 9432 -13.1579 -0.135482 -0.036579 -0.000377
9.15366 9449 -12.8382 -0.132072 0.048947 0.000504
9.15557 9467 -12.3211 -0.126632 -0.086946 -0.000894
9.15736 9484 -12.5775 -0.129151 0.034881 0.000358
9.15926 9502 -13.6221 -0.139745 -0.102125 -0.001048
9.16115 9520 -12.9397 -0.132618 -0.059550 -0.000610
9.16293 9537 -14.4610 -0.148078 -0.067321 -0.000689
9.16482 9555 -15.5812 -0.159399 0.040864 0.000418
9.16670 9573 -15.8518 -0.162015 0.068837 0.000704
9.16858 9591 -16.6788 -0.170308 -0.042476 -0.000434
9.17035 9608 -17.4219 -0.177738 0.022759 0.000232
9.17222 9626 -18.0818 -0.184297 -0.069605 -0.000709
9.17409 9644 -18.8420 -0.191866 0.004039 0.000041
9.17596 9662 -19.1906 -0.195234 -0.103083 -0.001049
9.17782 9680 -18.7668 -0.190744 0.025402 0.000258
9.17967 9698 -19.9177 -0.202254 0.147493 0.001498
9.18153 9716 -19.2768 -0.195565 0.014985 0.000152
9.18338 9734 -18.0959 -0.183414 0.064415 0.000653
9.18523 9752 -17.7064 -0.179301 -0.098885 -0.001001
9.18707 9770 -16.2377 -0.164277 0.077016 0.000779
9.18891 9788 -16.2952 -0.164708 0.120885 0.001222
9.19085 9807 -15.6985 -0.158522 -0.054750 -0.000553
9.19269 9825 -15.4951 -0.156325 -0.028482 -0.000287
9.19452 9843 -15.2205 -0.153414 0.089030 0.000897
9.19634 9861 -13.1647 -0.132571 -0.102672 -0.001034
9.19827 9880 -14.1330 -0.142186 0.006383 0.000064
9.20009 9898 -14.4851 -0.145595 0.128551 0.001292
9.20190 9916 -14.9985 -0.150619 -0.089421 -0.000898
9.20382 9935 -14.7114 -0.147595 0.014428 0.000145
9.20563 9953 -14.9528 -0.149880 0.186072 0.001865
9.20754 9972 -14.7820 -0.148028 -0.121323 -0.001215
9.20934 9990 -14.7384 -0.147457 0.027585 0.000276
9.21124 10009 -14.2198 -0.142134 0.101409 0.001014
9.21304 10027 -13.9135 -0.138948 -0.123754 -0.001236
9.21493 10046 -14.6097 -0.145762 -0.075121 -0.000749
9.21682 10065 -14.9211 -0.148729 0.015073 0.000150
9.21861 10083 -15.8574 -0.157920 0.137579 0.001370
9.22049 10102 -15.1719 -0.150951 -0.101692 -0.001012
9.22237 10121 -15.7940 -0.156993 -0.083447 -0.000829
9.22424 10140 -15.8847 -0.157747 0.116763 0.001160
9.22612 10159 -15.9729 -0.158474 0.064665 0.000642
9.22789 10177 -16.4110 -0.162677 -0.051921 -0.000515
9.22975 10196 -16.4512 -0.162923 0.016251 0.000161
9.23161 10215 -15.8717 -0.157038 0.077895 0.000771
9.23347 10234 -15.8500 -0.156677 0.054689 0.000541
9.23533 10253 -16.2875 -0.160853 0.093973 0.000928
9.23718 10272 -16.4704 -0.162509 -0.027986 -0.000276
9.23903 10291 -17.0932 -0.168498 -0.182851 -0.001802
9.24097 10311 -16.3225 -0.160745 -0.003431 -0.000034
9.24281 10330 -15.3211 -0.150744 0.047310 0.000465
9.24465 10349 -15.8385 -0.155692 0.036544 0.000359
9.24648 10368 -15.1413 -0.148701 0.098669 0.000969
9.24831 10387 -15.4392 -0.151489 -0.099732 -0.000979
9.25023 10407 -15.9363 -0.156216 -0.104296 -0.001022
9.25206 10426 -15.4598 -0.151406 0.011195 0.000110
9.25388 10445 -14.2084 -0.139024 -0.047528 -0.000465
9.25579 10465 -14.0359 -0.137205 0.009065 0.000089
9.25761 10484 -12.6939 -0.123975 0.117911 0.001152
9.25951 10504 -12.7407 -0.124313 0.114033 0.001113
9.26132 10523 -12.8904 -0.125660 0.099747 0.000972
9.26322 10543 -13.0737 -0.127326 0.011180 0.000109
9.26502 10562 -13.1882 -0.128325 -0.093214 -0.000907
9.26691 10582 -13.3699 -0.129970 0.010119 0.000098
9.26880 10602 -13.0364 -0.126608 -0.043373 -0.000421
9.27059 10621 -13.3665 -0.129699 -0.072793 -0.000706
9.27247 10641 -13.5002 -0.130872 -0.033930 -0.000329
9.27435 10661 -14.0689 -0.136257 -0.045761 -0.000443
9.27622 10681 -13.0924 -0.126682 -0.027111 -0.000262
9.27809 10701 -12.7379 -0.123136 0.068549 0.000663
9.27987 10720 -10.9388 -0.105650 -0.002600 -0.000025
9.28173 10740 -11.1531 -0.107621 0.044036 0.000425
9.28359 10760 -10.6128 -0.102312 -0.006718 -0.000065
9.28545 10780 -11.1596 -0.107483 -0.018405 -0.000177
9.28730 10800 -12.4770 -0.120060 -0.005953 -0.000057
9.28915 10820 -12.7435 -0.122511 0.023945 0.000230
9.29100 10840 -13.3183 -0.127919 -0.001218 -0.000012
9.29293 10861 -12.6425 -0.121311 -0.039093 -0.000375
9.29477 10881 -13.6963 -0.131301 -0.049633 -0.000476
9.29661 10901 -13.7279 -0.131483 -0.032179 -0.000308
9.29844 10921 -14.7456 -0.141101 -0.010255 -0.000098
9.30036 10942 -16.4407 -0.157170 -0.014112 -0.000135
9.30219 10962 -15.3311 -0.146430 -0.095143 -0.000909
9.30401 10982 -13.8865 -0.132511 -0.081314 -0.000776
9.30592 11003 -14.1045 -0.134463 0.089082 0.000849
9.30774 11023 -12.7963 -0.121880 0.041736 0.000398
9.30964 11044 -14.2864 -0.135944 0.131323 0.001250
9.31145 11064 -12.2022 -0.116006 0.077348 0.000735
9.31335 11085 -12.2316 -0.116175 0.115180 0.001094
9.31515 11105 -11.7710 -0.111701 0.008201 0.000078
9.31704 11126 -13.4424 -0.127441 -0.053418 -0.000506
9.31893 11147 -13.7240 -0.129988 -0.141569 -0.001341
9.32072 11167 -14.3271 -0.135578 -0.082764 -0.000783
9.32260 11188 -14.6857 -0.138841 0.014047 0.000133
9.32447 11209 -14.5131 -0.137081 0.035326 0.000334
9.32634 11230 -14.3430 -0.135348 0.059484 0.000561
9.32812 11250 -14.3746 -0.135525 0.030256 0.000285
9.32999 11271 -14.5259 -0.136824 -0.025508 -0.000240
9.33185 11292 -14.0585 -0.132298 -0.139763 -0.001315
9.33371 11313 -13.7504 -0.129279 0.097260 0.000914
9.33556 11334 -14.6763 -0.137856 0.009722 0.000091
9.33741 11355 -13.7075 -0.128637 0.072995 0.000685
9.33926 11376 -14.1858 -0.133002 -0.109978 -0.001031
9.34119 11398 -14.5065 -0.135878 0.085300 0.000799
9.34303 11419 -14.7339 -0.137881 0.042974 0.000402
9.34487 11440 -13.3171 -0.124508 -0.002590 -0.000024
9.34671 11461 -13.3510 -0.124711 0.007429 0.000069
9.34862 11483 -13.3195 -0.124296 0.154754 0.001444
9.35045 11504 -14.2617 -0.132968 0.074448 0.000694
9.35227 11525 -14.1809 -0.132094 0.026546 0.000247
9.35418 11547 -15.0315 -0.139884 -0.078611 -0.000732
9.35600 11568 -16.1102 -0.149786 0.220881 0.002054
9.35790 11590 -14.8030 -0.137502 0.095143 0.000884
9.35971 11611 -15.9204 -0.147747 -0.011969 -0.000111
9.36160 11633 -17.1014 -0.158557 0.093483 0.000867
9.36340 11654 -17.9706 -0.166466 0.035693 0.000331
9.36529 11676 -17.7729 -0.164479 -0.129502 -0.001198
9.36717 11698 -17.3942 -0.160823 0.045693 0.000422
9.36897 11719 -17.6747 -0.163270 -0.090262 -0.000834
9.37084 11741 -17.9335 -0.165506 -0.032414 -0.000299
9.37271 11763 -17.5981 -0.162259 0.034781 0.000321
9.37458 11785 -17.6670 -0.162741 0.004110 0.000038
9.37645 11807 -18.5269 -0.170503 -0.098127 -0.000903
9.37831 11829 -20.3982 -0.187550 0.013341 0.000123
9.38017 11851 -21.1474 -0.194259 -0.067560 -0.000621
9.38202 11873 -20.9138 -0.191934 0.003922 0.000036
9.38387 11895 -21.8407 -0.200255 -0.011115 -0.000102
9.38572 11917 -19.8951 -0.182248 -0.083117 -0.000761
9.38757 11939 -20.0758 -0.183734 -0.038042 -0.000348
9.38941 11961 -19.9425 -0.182345 -0.010633 -0.000097
9.39124 11983 -21.3263 -0.194819 0.055364 0.000506
9.39316 12006 -22.6777 -0.206967 -0.021959 -0.000200
9.39499 12028 -23.0536 -0.210204 0.056221 0.000513
9.39682 12050 -23.6667 -0.215598 -0.026484 -0.000241
9.39873 12073 -22.3345 -0.203268 0.080625 0.000734
9.40055 12095 -21.1253 -0.192087 -0.002311 -0.000021
9.40245 12118 -20.1209 -0.182781 0.160458 0.001458
9.40426 12140 -19.5154 -0.177120 0.004097 0.000037
9.40615 12163 -19.6006 -0.177725 0.204274 0.001852
9.40796 12185 -19.6636 -0.178135 0.053982 0.000489
9.40985 12208 -19.6209 -0.177581 0.202546 0.001833
9.41173 12231 -18.9644 -0.171478 0.028056 0.000254
9.41353 12253 -18.8403 -0.170203 0.198155 0.001790
9.41540 12276 -18.7918 -0.169605 -0.065694 -0.000593
9.41727 12299 -19.0641 -0.171902 0.105363 0.000950
9.41914 12322 -19.0140 -0.171290 -0.052091 -0.000469
9.42101 12345 -19.1567 -0.172415 0.002236 0.000020
9.42287 12368 -20.2434 -0.182026 0.070166 0.000631
9.42464 12390 -19.8718 -0.178526 0.042577 0.000383
9.42658 12414 -21.0364 -0.188806 -0.030832 -0.000277
9.42843 12437 -19.9967 -0.179308 0.036192 0.000325
9.43028 12460 -18.8540 -0.168905 0.057326 0.000514
9.43212 12483 -19.5266 -0.174770 0.155496 0.001392
9.43396 12506 -19.0581 -0.170419 0.079061 0.000707
9.43580 12529 -19.5198 -0.174388 0.121142 0.001082
9.43771 12553 -20.0493 -0.178947 0.099273 0.000886
9.43955 12576 -19.6705 -0.175406 -0.030216 -0.000269
9.44137 12599 -19.7062 -0.175563 0.037857 0.000337
9.44328 12623 -20.4992 -0.182455 0.053684 0.000478
9.44510 12646 -20.6944 -0.184025 0.020040 0.000178
9.44699 12670 -20.8454 -0.185192 0.027130 0.000241
9.44881 12693 -19.3647 -0.171881 0.135860 0.001206
9.45069 12717 -20.8695 -0.185063 -0.047682 -0.000423
9.45250 12740 -21.8921 -0.193956 -0.048885 -0.000433
9.45438 12764 -21.1834 -0.187500 0.138345 0.001225
9.45626 12788 -20.9675 -0.185415 0.038576 0.000341
9.45806 12811 -20.3905 -0.180151 0.083800 0.000740
9.45993 12835 -21.1026 -0.186268 -0.004323 -0.000038
9.46180 12859 -20.7755 -0.183209 0.108103 0.000953
9.46366 12883 -20.8648 -0.183826 0.085075 0.000750
9.46553 12907 -20.6428 -0.181701 -0.053039 -0.000467
9.46738 12931 -20.5922 -0.181087 -0.016243 -0.000143
9.46924 12955 -21.7905 -0.191447 0.041657 0.000366
9.47109 12979 -20.7989 -0.182566 0.153885 0.001351
9.47294 13003 -20.3147 -0.178151 0.136205 0.001194
9.47478 13027 -19.9936 -0.175173 -0.067128 -0.000588
9.47662 13051 -19.0105 -0.166407 -0.085705 -0.000750
9.47853 13076 -19.2730 -0.168544 -0.023467 -0.000205
9.48037 13100 -19.6581 -0.171754 -0.023059 -0.000201
9.48220 13124 -19.7512 -0.172409 -0.006400 -0.000056
9.48410 13149 -20.6839 -0.180379 0.079753 0.000696
9.48592 13173 -19.8472 -0.172924 0.048026 0.000418
9.48782 13198 -19.0046 -0.165426 0.151985 0.001323
9.48964 13222 -17.2167 -0.149728 -0.021927 -0.000191
9.49153 13247 -17.0176 -0.147856 -0.127061 -0.001104
9.49334 13271 -17.5993 -0.152772 -0.098966 -0.000859
9.49522 13296 -17.4267 -0.151131 -0.036807 -0.000319
9.49710 13321 -19.6381 -0.170150 0.002110 0.000018
9.49890 13345 -19.7315 -0.170805 -0.014674 -0.000127
9.50077 13370 -17.8845 -0.154671 0.038496 0.000333
9.50264 13395 -16.5480 -0.142980 0.014468 0.000125
9.50450 13420 -16.4262 -0.141795 -0.056660 -0.000489
9.50636 13445 -16.7614 -0.144554 -0.066857 -0.000577
9.50822 13470 -17.0263 -0.146702 -0.084909 -0.000732
9.51007 13495 -16.9560 -0.145961 0.148432 0.001278
9.51193 13520 -16.0118 -0.137706 -0.022352 -0.000192
9.51377 13545 -16.1261 -0.138561 -0.009405 -0.000081
9.51562 13570 -17.4229 -0.149565 0.044094 0.000379
9.51746 13595 -16.4201 -0.140827 -0.007651 -0.000066
9.51937 13621 -15.7185 -0.134681 -0.030132 -0.000258
9.52120 13646 -15.6293 -0.133794 -0.096361 -0.000825
9.52303 13671 -16.0400 -0.137184 -0.028802 -0.000246
9.52493 13697 -16.8076 -0.143613 -0.097135 -0.000830
9.52676 13722 -15.3274 -0.130846 -0.121769 -0.001040
9.52865 13748 -15.7357 -0.134204 0.145380 0.001240
9.53047 13773 -16.1969 -0.138012 0.065022 0.000554
9.53235 13799 -15.6905 -0.133571 0.041596 0.000354
9.53416 13824 -16.0796 -0.136760 0.084138 0.000716
9.53604 13850 -15.2063 -0.129211 0.029153 0.000248
9.53792 13876 -15.3081 -0.129954 -0.128775 -0.001093
9.53979 13902 -14.7063 -0.124729 -0.069119 -0.000586
9.54166 13928 -16.2721 -0.137879 0.111218 0.000942
9.54345 13953 -16.0873 -0.136191 0.069048 0.000585
9.54531 13979 -16.4475 -0.139111 0.057070 0.000483
9.54717 14005 -16.2688 -0.137472 0.016868 0.000143
9.54902 14031 -17.4639 -0.147434 -0.108062 -0.000912
9.55088 14057 -18.1591 -0.153161 -0.053028 -0.000447
9.55272 14083 -18.4690 -0.155630 0.112049 0.000944
9.55464 14110 -16.9006 -0.142278 0.072091 0.000607
9.55648 14136 -16.2831 -0.136954 -0.013820 -0.000116
9.55832 14162 -16.2283 -0.136368 -0.112244 -0.000943
9.56015 14188 -17.0575 -0.143204 0.184546 0.001549
9.56205 14215 -17.4393 -0.146270 -0.002808 -0.000024
9.56388 14241 -16.9267 -0.141841 0.047674 0.000399
9.56577 14268 -16.3192 -0.136621 0.142363 0.001192
9.56760 14294 -15.4617 -0.129324 -0.040449 -0.000338
9.56948 14321 -17.8974 -0.149556 -0.101590 -0.000849
9.57130 14347 -17.7708 -0.148364 -0.099855 -0.000834
9.57318 14374 -18.1891 -0.151713 0.131714 0.001099
9.57505 14401 -16.9677 -0.141393 -0.045658 -0.000380
9.57686 14427 -17.5591 -0.146188 -0.157712 -0.001313
9.57873 14454 -17.3192 -0.144057 0.094289 0.000784
9.58059 14481 -19.7408 -0.164046 -0.044899 -0.000373
9.58246 14508 -17.7770 -0.147589 0.087384 0.000725
9.58431 14535 -18.1632 -0.150656 -0.012543 -0.000104
9.58617 14562 -17.5234 -0.145214 0.038240 0.000317
9.58802 14589 -15.7943 -0.130764 -0.019386 -0.000160
9.58987 14616 -15.4977 -0.128189 0.074459 0.000616
9.59172 14643 -14.6386 -0.120972 0.061294 0.000507
9.59356 14670 -14.8562 -0.122658 0.071583 0.000591
9.59547 14698 -14.2569 -0.117597 0.113451 0.000936
9.59730 14725 -13.1172 -0.108097 -0.014445 -0.000119
9.59913 14752 -13.6064 -0.112026 -0.080369 -0.000662
9.60103 14780 -14.0883 -0.115883 0.036296 0.000299
9.60286 14807 -14.6084 -0.120052 -0.030002 -0.000247
9.60474 14835 -14.9929 -0.123095 0.088522 0.000727
9.60656 14862 -15.1060 -0.123912 -0.094328 -0.000774
9.60845 14890 -15.0001 -0.122927 0.094263 0.000772
9.61032 14918 -14.8689 -0.121737 0.150276 0.001230
9.61213 14945 -13.7308 -0.112318 0.011073 0.000091
9.61400 14973 -14.5869 -0.119209 0.076958 0.000629
9.61587 15001 -13.2949 -0.108549 -0.023460 -0.000192
9.61774 15029 -13.0509 -0.106457 0.036176 0.000295
9.61960 15057 -13.3752 -0.109001 -0.021869 -0.000178
9.62146 15085 -14.1217 -0.114978 -0.010875 -0.000089
9.62331 15113 -14.4072 -0.117194 0.130745 0.001064
9.62516 15141 -13.6034 -0.110553 -0.040271 -0.000327
9.62701 15169 -13.4187 -0.108952 0.033754 0.000274
9.62885 15197 -15.0457 -0.122049 -0.114520 -0.000929
9.63069 15225 -14.3596 -0.116376 0.053503 0.000434
9.63260 15254 -14.9128 -0.120744 0.108049 0.000875
9.63443 15282 -12.5632 -0.101628 -0.110559 -0.000894
9.63626 15310 -13.6226 -0.110096 0.062717 0.000507
9.63815 15339 -13.6269 -0.110027 0.031307 0.000253
9.63998 15367 -13.0487 -0.105262 -0.062126 -0.000501
9.64186 15396 -13.0909 -0.105503 0.075778 0.000611
9.64368 15424 -12.3392 -0.099355 -0.049695 -0.000400
9.64556 15453 -12.3323 -0.099206 0.105357 0.000848
9.64743 15482 -12.3420 -0.099191 -0.092032 -0.000740
9.64930 15511 -13.4757 -0.108201 -0.085622 -0.000687
9.65111 15539 -13.3131 -0.106799 0.055242 0.000443
9.65297 15568 -13.3988 -0.107386 0.061517 0.000493
9.65483 15597 -14.0592 -0.112574 -0.077881 -0.000624
9.65669 15626 -13.3584 -0.106864 -0.179766 -0.001438
9.65855 15655 -12.6438 -0.101054 -0.021424 -0.000171
9.66040 15684 -12.1019 -0.096633 0.115608 0.000923
9.66224 15713 -12.0904 -0.096452 -0.006975 -0.000056
9.66415 15743 -14.2777 -0.113793 0.031465 0.000251
9.66599 15772 -14.6752 -0.116853 -0.014049 -0.000112
9.66783 15801 -15.1409 -0.120451 -0.078518 -0.000625
9.66973 15831 -15.2274 -0.121024 -0.008996 -0.000071
9.67156 15860 -16.7904 -0.133325 0.050110 0.000398
9.67338 15889 -17.0136 -0.134973 0.044543 0.000353
9.67527 15919 -17.0651 -0.135255 0.064062 0.000508
9.67709 15948 -16.9333 -0.134088 0.084437 0.000669
9.67897 15978 -15.9700 -0.126341 0.136500 0.001080
9.68084 16008 -14.8529 -0.117393 0.136976 0.001083
9.68272 16038 -14.5603 -0.114973 0.159355 0.001258
9.68452 16067 -13.9037 -0.109689 -0.066823 -0.000527
9.68639 16097 -13.6136 -0.107300 -0.024233 -0.000191
9.68825 16127 -13.9297 -0.109689 -0.035179 -0.000277
9.69011 16157 -15.4006 -0.121159 -0.106836 -0.000841
9.69196 16187 -15.4844 -0.121706 -0.139766 -0.001099
9.69382 16217 -15.6152 -0.122621 -0.082730 -0.000650
9.69566 16247 -17.2002 -0.134942 -0.030324 -0.000238
9.69751 16277 -17.7523 -0.139145 -0.070456 -0.000552
9.69941 16308 -17.0624 -0.133610 0.027715 0.000217
9.70125 16338 -17.7041 -0.138508 0.057138 0.000447
9.70308 16368 -17.4380 -0.136301 0.033908 0.000265
9.70498 16399 -18.3108 -0.142987 0.026249 0.000205
9.70680 16429 -18.5358 -0.144612 0.003825 0.000030
9.70869 16460 -18.0023 -0.140318 -0.020030 -0.000156
9.71051 16490 -17.3937 -0.135451 0.017877 0.000139
9.71239 16521 -16.7750 -0.130510 -0.019932 -0.000155
9.71426 16552 -17.4405 -0.135561 -0.094219 -0.000732
9.71607 16582 -16.5819 -0.128771 -0.108072 -0.000839
9.71794 16613 -15.6978 -0.121791 0.040400 0.000313
9.71981 16644 -14.7105 -0.114025 0.003848 0.000030
9.72167 16675 -14.4473 -0.111880 0.061221 0.000474
9.72352 16706 -15.7744 -0.122044 0.059200 0.000458
9.72538 16737 -14.2904 -0.110460 -0.047091 -0.000364
9.72723 16768 -14.7031 -0.113545 0.054276 0.000419
9.72907 16799 -14.8247 -0.114379 -0.014747 -0.000114
9.73092 16830 -13.5198 -0.104214 0.024345 0.000188
9.73282 16862 -12.6692 -0.097565 -0.037944 -0.000292
9.73465 16893 -14.3367 -0.110305 0.106705 0.000821
9.73649 16924 -14.1304 -0.108618 0.006491 0.000050
9.73838 16956 -14.7237 -0.113072 -0.084830 -0.000651
9.74020 16987 -15.2613 -0.117094 -0.146227 -0.001122
9.74209 17019 -16.4410 -0.126026 0.045720 0.000350
9.74396 17051 -15.1729 -0.116197 -0.077287 -0.000592
9.74578 17082 -16.2706 -0.124490 -0.041531 -0.000318
9.74765 17114 -15.9883 -0.122216 0.081997 0.000627
9.74952 17146 -17.4013 -0.132892 -0.013869 -0.000106
9.75138 17178 -18.2123 -0.138956 0.244668 0.001867
9.75325 17210 -18.5389 -0.141317 -0.071329 -0.000544
9.75510 17242 -19.6364 -0.149543 -0.146486 -0.001116
9.75696 17274 -21.1880 -0.161211 0.029266 0.000223
9.75881 17306 -20.4657 -0.155571 -0.047543 -0.000361
9.76066 17338 -22.0540 -0.167489 0.063757 0.000484
9.76250 17370 -22.5884 -0.171390 0.065900 0.000500
9.76434 17402 -21.7309 -0.164732 -0.013472 -0.000102
9.76623 17435 -20.6272 -0.156217 0.062723 0.000475
9.76807 17467 -20.7926 -0.157326 -0.057381 -0.000434
9.76990 17499 -21.1488 -0.159875 0.047335 0.000358
9.77178 17532 -20.1476 -0.152162 -0.086031 -0.000650
9.77366 17565 -21.4349 -0.161732 0.086585 0.000653
9.77548 17597 -20.6363 -0.155566 -0.062217 -0.000469
9.77736 17630 -20.7353 -0.156165 0.078799 0.000593
9.77923 17663 -22.0632 -0.166011 0.145292 0.001093
9.78104 17695 -23.0232 -0.173077 0.041640 0.000313
9.78290 17728 -23.8817 -0.179364 0.179039 0.001345
9.78476 17761 -21.9945 -0.165036 0.036986 0.000278
9.78662 17794 -22.8442 -0.171254 0.069370 0.000520
9.78847 17827 -22.1136 -0.165623 -0.017115 -0.000128
9.79032 17860 -21.8914 -0.163807 0.052244 0.000391
9.79222 17894 -22.2020 -0.165974 0.141555 0.001058
9.79406 17927 -22.0197 -0.164459 -0.038646 -0.000289
9.79590 17960 -21.9360 -0.163683 0.108810 0.000812
9.79779 17994 -20.8909 -0.155738 0.088566 0.000660
9.79963 18027 -21.6358 -0.161143 -0.101043 -0.000753
9.80145 18060 -21.6846 -0.161359 0.005294 0.000039
9.80334 18094 -22.4669 -0.167023 0.137973 0.001026
9.80521 18128 -21.9755 -0.163216 0.109739 0.000815
9.80703 18161 -23.5853 -0.175013 -0.065036 -0.000483
9.80890 18195 -21.9890 -0.163016 -0.021634 -0.000160
9.81077 18229 -23.3530 -0.172966 0.039278 0.000291
9.81263 18263 -23.8811 -0.176713 0.066667 0.000493
9.81449 18297 -23.4506 -0.173366 -0.096246 -0.000712
9.81635 18331 -22.6956 -0.167629 -0.036584 -0.000270
9.81820 18365 -23.5723 -0.173942 -0.083298 -0.000615
9.82005 18399 -26.2602 -0.193598 0.105534 0.000778
9.82190 18433 -26.5968 -0.195898 0.046842 0.000345
9.82374 18467 -27.2801 -0.200746 -0.061370 -0.000452
9.82563 18502 -28.7128 -0.211089 -0.116692 -0.000858
9.82747 18536 -27.5878 -0.202633 -0.052835 -0.000388
9.82930 18570 -28.1471 -0.206551 -0.048799 -0.000358
9.83119 18605 -29.5167 -0.216398 -0.065286 -0.000479
9.83301 18639 -30.6117 -0.224221 -0.003014 -0.000022
9.83489 18674 -32.0919 -0.234843 0.138544 0.001014
9.83676 18709 -31.6504 -0.231395 0.112237 0.000821
9.83863 18744 -30.3799 -0.221899 0.170022 0.001242
9.84044 18778 -31.9824 -0.233392 0.066483 0.000485
9.84230 18813 -31.5636 -0.230122 0.081702 0.000596
9.84416 18848 -30.6786 -0.223461 0.024420 0.000178
9.84602 18883 -31.0672 -0.226082 0.195002 0.001419
9.84787 18918 -31.7008 -0.230480 0.178718 0.001299
9.84972 18953 -30.3878 -0.220729 0.138924 0.001009
