u x R1 R2 R3
9.4331353562035893 12495.643670695576 58563748.914748527 487677619246.71271 4568724126386627.0
9.4351607651511102 12520.978106827297 58801556.648426704 490651001035.25140 4605902155989255.0
9.4371861740986329 12546.363907552259 59040328.604348771 493642509629.97888 4643382697427539.0
9.4392115830461538 12571.801177010146 59280063.989925474 496652255283.46063 4681168212033090.0
9.4412369919936765 12597.290019551878 59520777.845381878 499680349088.18787 4719261181147255.0
9.4432624009411974 12622.830539739851 59762473.284535043 502726903171.92932 4757664106310589.0
9.4452878098887201 12648.422842348547 60005150.551047064 505792030362.55139 4796379509438166.0
9.4473132188362410 12674.067032364783 60248812.125477321 508875843733.02454 4835409932969501.0
9.4493386277837637 12699.763214988325 60493453.437230699 511978456945.39880 4874757940014578.0
9.4513640367312846 12725.511495632134 60739090.899830915 515099984366.48938 4914426114514905.0
9.4533894456788072 12751.311979922986 60985725.608022481 518240541359.95490 4954417061428492.0
9.4554148546263281 12777.164773701719 61233375.528273150 521400244421.67456 4994733406926347.0
9.4574402635738508 12803.069983023850 61482024.585320726 524579210344.88593 5035377798578236.0
9.4594656725213735 12829.027714159849 61731681.101171233 527777556370.54681 5076352905482525.0
9.4614910814688944 12855.038073595650 61982350.665239587 530995400614.89618 5117661418447491.0
9.4635164904164171 12881.101168033147 62234034.430137776 534232861697.38074 5159306050162197.0
9.4655418993639380 12907.217104390480 62486746.742323823 537490059483.59601 5201289535385617.0
9.4675673083114606 12933.385989802649 62740480.188000962 540767114110.51782 5243614631137024.0
9.4695927172589816 12959.607931621780 62995243.402123094 544064146690.38531 5286284116856830.0
9.4716181262065042 12985.883037417738 63251040.798373714 547381278951.24213 5329300794602452.0
9.4736435351540251 13012.211414978394 63507875.004069902 550718633167.12512 5372667489213961.0
9.4756689441015478 13038.593172310240 63765752.465347171 554076332842.66321 5416387048514880.0
9.4776943530490687 13065.028417638665 64024677.497932717 557454501845.22034 5460462343501608.0
9.4797197619965914 13091.517259408563 64284646.723008655 560853264900.65454 5504896268521737.0
9.4817451709441141 13118.059806284635 64545675.955543920 564272747476.74927 5549691741460829.0
9.4837705798916350 13144.656167151888 64807772.205115318 567713075996.54468 5594851703948305.0
9.4857959888391576 13171.306451116165 65070931.842619032 571174377960.17578 5640379121571957.0
9.4878213977866785 13198.010767504420 65335157.597160563 574656781087.40735 5686276984057728.0
9.4898468067342012 13224.769225865355 65600450.350110255 578160413717.71167 5732548305438503.0
9.4918722156817221 13251.581935969692 65866812.778503336 581685404930.62280 5779196124242989.0
9.4938976246292448 13278.449007810796 66134269.531443849 585231884976.16028 5826223503702377.0
9.4959230335767657 13305.370551604945 66402816.059969969 588799985466.54602 5873633532009032.0
9.4979484425242884 13332.346677791975 66672445.955477022 592389838043.15112 5921429322497210.0
9.4999738514718093 13359.377497035533 66943170.582992822 596001575186.82385 5969614013814389.0
9.5019992604193320 13386.463120223736 67214994.051143661 599635330250.55884 6018190770141271.0
9.5040246693668529 13413.603658469421 67487924.792966872 603291237401.09546 6067162781393065.0
9.5060500783143755 13440.799223110800 67761963.158463612 606969431927.65039 6116533263451955.0
9.5080754872618982 13468.049925711744 68037116.233022407 610670049789.97119 6166305458374934.0
9.5101008962094191 13495.355878062321 68313383.916803628 614393227555.01538 6216482634597045.0
9.5121263051569418 13522.717192179314 68590766.643406942 618139102427.02039 6267068087127303.0
9.5141517141044627 13550.133980306528 68869283.448712826 621907812947.98279 6318065137768856.0
9.5161771230519854 13577.606354915426 69148930.986791745 625699498492.99194 6369477135377488.0
9.5182025319995063 13605.134428705411 69429710.701683819 629514298922.36292 6421307456047740.0
9.5202279409470290 13632.718314604475 69711629.629560828 633352355128.58679 6473559503332633.0
9.5222533498945499 13660.358125769471 69994695.084252432 637213808912.06970 6526236708477368.0
9.5242787588420725 13688.053975586770 70278912.307415113 641098803080.44543 6579342530653709.0
9.5263041677895934 13715.805977672531 70564284.065605953 645007481048.13782 6632880457180294.0
9.5283295767371161 13743.614245873365 70850807.293016493 648939987114.48462 6686854003744937.0
9.5303549856846388 13771.478894266626 71138487.774381489 652896466199.24463 6741266714617391.0
9.5323803946321597 13799.400037160958 71427352.286965355 656877064645.75928 6796122162889310.0
9.5344058035796824 13827.377789096838 71717391.162267849 660881930084.39978 6851423950773274.0
9.5364312125272033 13855.412264846862 72008599.570025787 664911210109.20496 6907175709795413.0
9.5384566214747259 13883.503579416431 72300986.063807622 668965053270.85986 6963381100998104.0
9.5404820304222469 13911.651848044012 72594554.196717173 673043609095.09949 7020043815191011.0
9.5425074393697695 13939.857186201811 72889323.905511171 677147028359.44592 7077167573200224.0
9.5445328483172904 13968.119709596054 73185301.347620413 681275463162.49438 7134756126160702.0
