u x resid pred residB
9.38655095 11926.89187 1.234780113 -0.007705923164 1.260547387
9.388576359 11951.07318 1.230719866 -0.009765889131 1.256517641
9.390601768 11975.30352 1.226644372 -0.01186699886 1.252472682
9.392627177 11999.58299 1.222563562 -0.01400707388 1.248422441
9.394652586 12023.91168 1.218490638 -0.01618381132 1.244380117
9.396677995 12048.2897 1.214430454 -0.01839478696 1.240350568
9.398703404 12072.71714 1.210374244 -0.02063745927 1.236325026
9.400728813 12097.19411 1.206308204 -0.02290917435 1.232289688
9.402754222 12121.72071 1.202231359 -0.02520717188 1.228243577
9.404779631 12146.29703 1.198149123 -0.02752859193 1.224192109
9.40680504 12170.92318 1.194062906 -0.02987048272 1.220136694
9.408830449 12195.59925 1.189962353 -0.03222980921 1.216066976
9.410855858 12220.32536 1.185831235 -0.03460346255 1.211966727
9.412881267 12245.1016 1.181661465 -0.03698827026 1.207827859
9.414906676 12269.92807 1.177464797 -0.03938100715 1.203662127
9.416932085 12294.80488 1.173256317 -0.04177840688 1.199484615
9.418957494 12319.73212 1.169041391 -0.04417717411 1.195300693
9.420982903 12344.70991 1.164821988 -0.04657399711 1.191112326
9.423008311 12369.73833 1.160593287 -0.04896556086 1.186914695
9.42503372 12394.8175 1.156356694 -0.05134856039 1.182709206
9.427059129 12419.94751 1.152111555 -0.05371971442 1.178495205
9.429084538 12445.12848 1.147855398 -0.05607577911 1.17427022
9.431109947 12470.3605 1.143590228 -0.05841356189 1.170036254
9.433135356 12495.64367 1.139312675 -0.0607299352 1.165789941
9.435160765 12520.97811 1.135030666 -0.06302185011 1.161539205
9.437186174 12546.36391 1.130751379 -0.06528634965 1.157291224
9.439211583 12571.80118 1.12647279 -0.06752058183 1.153043976
9.441236992 12597.29002 1.122183601 -0.0697218122 1.148786163
9.443262401 12622.83054 1.117879353 -0.07188743587 1.144513324
9.44528781 12648.42284 1.113568631 -0.07401498889 1.140234044
9.447313219 12674.06703 1.109263735 -0.07610215895 1.135960625
9.449338628 12699.76321 1.104968238 -0.07814679522 1.131696639
9.451364037 12725.5115 1.100673135 -0.08014691741 1.127433081
9.453389446 12751.31198 1.096365833 -0.0821007238 1.123157359
9.455414855 12777.16477 1.092045074 -0.08400659833 1.118868213
9.457440264 12803.06998 1.087728158 -0.08586311659 1.114582944
9.459465673 12829.02771 1.083425554 -0.08766905074 1.110312022
9.461491081 12855.03807 1.079144445 -0.08942337329 1.10606263
9.46351649 12881.10117 1.074885459 -0.09112525964 1.101835394
9.465541899 12907.2171 1.070649157 -0.09277408955 1.097630877
9.467567308 12933.38599 1.066441963 -0.09436944731 1.093455502
9.469592717 12959.60793 1.06226492 -0.09591112072 1.089310313
9.471618126 12985.88304 1.058121087 -0.09739909894 1.085198368
9.473643535 13012.21141 1.05400552 -0.09883356904 1.081114724
9.475668944 13038.59317 1.049913741 -0.1002149115 1.077054901
9.477694353 13065.02842 1.045843208 -0.1015436947 1.07301636
9.479719762 13091.51726 1.041787584 -0.1028206678 1.068992762
9.481745171 13118.05981 1.037735175 -0.1040467535 1.064972414
9.48377058 13144.65617 1.033676746 -0.105223039 1.06094608
