u x resid pred residB
11.46867135 95671.08106 0.2773756003 -0.3960805767 0.3637765684
11.47069676 95865.05049 0.284781891 -0.3856516695 0.3712671989
11.47272217 96059.41318 0.2895540097 -0.3748459664 0.3761237147
11.47474758 96254.16994 0.2963842269 -0.363692769 0.3830383863
11.47677298 96449.32157 0.3035021013 -0.3522227352 0.3902407725
11.47879839 96644.86885 0.3113797829 -0.3404676592 0.3982030231
11.4808238 96840.8126 0.3182398317 -0.3284602424 0.4051476983
11.48284921 97037.15361 0.3193408544 -0.3162338575 0.4063334045
11.48487462 97233.8927 0.3229981337 -0.3038223077 0.4100754246
11.48690003 97431.03068 0.3319764979 -0.2912595832 0.4191385868
11.48892544 97628.56834 0.3438460747 -0.2785796163 0.4310930187
11.49095085 97826.5065 0.3553308746 -0.2658160387 0.442662731
11.49297626 98024.84597 0.365814235 -0.2530019419 0.4532310608
11.49500166 98223.58757 0.3762702045 -0.2401696428 0.463772057
11.49702707 98422.73211 0.3873067766 -0.2273504575 0.4748937128
11.49905248 98622.28041 0.3979312069 -0.2145744845 0.4856032839
11.50107789 98822.23328 0.4084609306 -0.201870399 0.4962182055
11.5031033 99022.59155 0.4195591074 -0.1892652617 0.5074016372
11.50512871 99223.35604 0.4311104509 -0.1767843408 0.5190382927
11.50715412 99424.52757 0.4441235899 -0.1644509529 0.5321368007
11.50917953 99626.10697 0.4550338502 -0.1522863198 0.5431324869
11.51120494 99828.09507 0.4680931124 -0.1403094464 0.556277232
11.51323035 100030.4927 0.4801344172 -0.1285370182 0.5684040766
11.51525575 100233.3007 0.491455762 -0.1169833202 0.5798110182
11.51728116 100436.5198 0.5025657637 -0.1056601782 0.5910066735
11.51930657 100640.151 0.5126745614 -0.09457692302 0.6012011817
11.52133198 100844.195 0.5224344521 -0.08374037682 0.6110468398
11.52335739 101048.6527 0.5328835111 -0.0731548637 0.621581723
11.5253828 101253.525 0.541632097 -0.06282224254 0.6304161898
11.52740821 101458.8126 0.5473847862 -0.05274196288 0.6362548167
11.52943362 101664.5164 0.5543684522 -0.04291114298 0.6433244772
11.53145903 101870.6373 0.5600384315 -0.03332466941 0.6490805078
11.53348443 102077.1761 0.5684833131 -0.02397531719 0.6576114974
11.53550984 102284.1337 0.5766441376 -0.01485388936 0.6658584865
11.53753525 102491.5108 0.5837185797 -0.005949374844 0.6730191499
11.53956066 102699.3084 0.5918732718 0.002750877174 0.6812601199
11.54158607 102907.5273 0.5989163756 0.01126096768 0.6883895582
11.54361148 103116.1683 0.605397726 0.01959624508 0.6949572997
11.54563689 103325.2324 0.6116869764 0.02777309103 0.7013329978
11.5476623 103534.7203 0.6183090218 0.03580869699 0.7080415474
11.54968771 103744.633 0.62256249 0.04372083357 0.7123815763
11.55171312 103954.9712 0.6251940844 0.05152761479 0.7150997879
11.55373852 104165.7359 0.6287826733 0.05924725969 0.7187750505
11.55576393 104376.9279 0.6327011664 0.06689785339 0.7227802736
11.55778934 104588.5481 0.6371252756 0.07449711003 0.7272911693
11.55981475 104800.5974 0.6428693777 0.08206213979 0.7331221143
11.56184016 105013.0766 0.6466595751 0.08960922234 0.7369992109
11.56386557 105225.9865 0.6510738945 0.09715358887 0.7415004858
11.56589098 105439.3282 0.6573066312 0.1047092148 0.7478202344
11.56791639 105653.1023 0.6621781689 0.1122886256 0.7527788402
11.5699418 105867.3099 0.6651349528 0.1199027165 0.7558227484
11.5719672 106081.9518 0.6690391019 0.1275605901 0.7598140781
11.57399261 106297.0289 0.6753603044 0.1352694107 0.7662225173
11.57601802 106512.542 0.6862360968 0.1430342794 0.7771856026
11.57804343 106728.4921 0.696137018 0.1508581295 0.7871738728
11.58006884 106944.88 0.7074675451 0.1587416446 0.7985918051
11.58209425 107161.7066 0.721275624 0.1666831993 0.8124873451
11.58411966 107378.9729 0.7366399348 0.1746788238 0.8279391732
11.58614507 107596.6796 0.7526336596 0.1827221925 0.8440204712
11.58817048 107814.8277 0.7668989811 0.1908046376 0.858373422
11.59019589 108033.4181 0.7793209544 0.1989151866 0.8708830805
11.59222129 108252.4517 0.7904611619 0.2070406244 0.8821110291
11.5942467 108471.9294 0.8034149115 0.2151655793 0.8951525757
11.59627211 108691.852 0.8190214767 0.2232726317 0.9108469938
11.59829752 108912.2206 0.8402262898 0.2313424457 0.9321397156
11.60032293 109133.0359 0.8644735711 0.2393539215 0.9564749615
11.60234834 109354.2989 0.8893676926 0.2472843674 0.9814571032
11.60437375 109576.0106 0.9119192947 0.2551096908 1.004096781
11.60639916 109798.1717 0.9338411785 0.2628046053 1.026106797
11.60842457 110020.7833 0.9556547358 0.2703428526 1.048008542
11.61044997 110243.8462 0.9754851312 0.2776974373 1.06792718
11.61247538 110467.3613 0.9910935973 0.284840872 1.083623945
11.61450079 110691.3297 1.006612318 0.2917454314 1.099231019
11.6165262 110915.7521 1.021856579 0.2983834114 1.114563691
11.61855161 111140.6295 1.036093591 0.3047273924 1.128889168
11.62057702 111365.9628 1.050585926 0.3107505036 1.143470023
11.62260243 111591.753 1.062666252 0.3164266855 1.155638926
11.62462784 111818.001 1.07233197 0.3217309489 1.165393275
11.62665325 112044.7077 1.080152629 0.3266396271 1.173302622
11.62867866 112271.874 1.085494406 0.3311306192 1.178733141
11.63070406 112499.5009 1.087780767 0.3351836225 1.1811083
11.63272947 112727.5893 1.091741908 0.338780351 1.185158294
11.63475488 112956.1402 1.093174494 0.3419047382 1.186679788
11.63678029 113185.1544 1.092738103 0.3445431226 1.186332361
11.6388057 113414.6329 1.093468796 0.3466844127 1.187152072
11.64083111 113644.5767 1.095500047 0.3483202314 1.189272397
11.64285652 113874.9867 1.100586825 0.3494450373 1.194448304
11.64488193 114105.8639 1.101844378 0.3500562213 1.195795041
11.64690734 114337.2091 1.104619491 0.350154179 1.198659394
11.64893274 114569.0234 1.107099108 0.3497423554 1.201228305
11.65095815 114801.3077 1.111036446 0.3488272643 1.205254991
11.65298356 115034.0629 1.116814817 0.3474184791 1.211122767
11.65500897 115267.29 1.119709975 0.3455285973 1.214107383
11.65703438 115500.99 1.121132044 0.3431731772 1.215618966
11.65905979 115735.1638 1.123533627 0.3403706478 1.218110117
11.6610852 115969.8124 1.125212076 0.3371421925 1.21987819
11.66311061 116204.9367 1.125157612 0.3335116075 1.219913404
11.66513602 116440.5378 1.124201748 0.3295051355 1.219047272
11.66716143 116676.6165 1.121443629 0.3251512769 1.216378941
11.66918683 116913.1738 1.119973316 0.3204805798 1.21499847
11.67121224 117150.2108 1.116028276 0.3155254093 1.211143326
11.67323765 117387.7283 1.110003986 0.3103197007 1.205208988
11.67526306 117625.7274 1.104262663 0.3048986959 1.19955767
11.67728847 117864.2091 1.097775812 0.2992986674 1.193160879
11.67931388 118103.1742 1.095026729 0.293556631 1.190501911
11.68133929 118342.6238 1.090891602 0.2877100507 1.186456953
11.6833647 118582.5589 1.087860928 0.2817965377 1.183516502
11.68539011 118822.9805 1.085847491 0.2758535467 1.181593343
11.68741551 119063.8895 1.080676221 0.2699180721 1.176512405
11.68944092 119305.287 1.072923201 0.2640263466 1.168849772
11.69146633 119547.1738 1.067515969 0.2582135456 1.163532979
11.69349174 119789.5511 1.066535219 0.2525134991 1.162642724
11.69551715 120032.4198 1.067991453 0.2469584154 1.164189507
11.69754256 120275.7809 1.068008791 0.241578617 1.164297447
11.69956797 120519.6355 1.06963205 0.2364022933 1.166011363
11.70159338 120763.9844 1.071047663 0.2314552711 1.167517687
11.70361879 121008.8287 1.071149106 0.2267608054 1.167709895
11.7056442 121254.1694 1.069951468 0.222339393 1.166603075
11.7076696 121500.0076 1.069646818 0.2182086099 1.166389298
11.70969501 121746.3442 1.074443664 0.2143829747 1.17127707
11.71172042 121993.1802 1.077466156 0.2108738396 1.174390542
11.71374583 122240.5167 1.079176169 0.207689309 1.176191589
11.71577124 122488.3546 1.084481398 0.2048341879 1.181587906
11.71779665 122736.695 1.089052874 0.2023099601 1.186250522
11.71982206 122985.539 1.091264182 0.2001147966 1.188553025
11.72184747 123234.8874 1.089020622 0.1982435939 1.186400713
11.72387288 123484.7414 1.084115298 0.1966880431 1.181586691
11.72589828 123735.1019 1.078948921 0.1954367276 1.176511669
11.72792369 123985.9701 1.073777113 0.1944752508 1.17143127
11.7299491 124237.3469 1.06924974 0.1937863907 1.166995359
11.73197451 124489.2333 1.066006243 0.1933502816 1.163843377
11.73399992 124741.6304 1.066250215 0.19314462 1.164178918
11.73602533 124994.5393 1.071072097 0.1931448948 1.169092422
11.73805074 125247.9609 1.073983493 0.1933246378 1.172095493
11.74007615 125501.8963 1.076546402 0.1936556939 1.174750131
11.74210156 125756.3466 1.079880742 0.1941085069 1.178176252
11.74412697 126011.3127 1.082344338 0.1946524209 1.180731682
11.74615237 126266.7958 1.083468805 0.1952559916 1.181948036
11.74817778 126522.7969 1.087147543 0.1958873066 1.185718715
11.75020319 126779.317 1.093994507 0.196514312 1.192657671
11.7522286 127036.3571 1.100297652 0.1971051409 1.199052862
11.75425401 127293.9185 1.105496239 0.1976284415 1.204343549
11.75627942 127552.002 1.109878844 0.1980537022 1.208818305
11.75830483 127810.6087 1.112048469 0.1983515703 1.211080134
11.76033024 128069.7398 1.109158159 0.1984941608 1.208282082
11.76235565 128329.3963 1.101583199 0.1984553533 1.200799431
11.76438105 128589.5792 1.098950407 0.1982110738 1.198259001
11.76640646 128850.2896 1.09834988 0.1977395585 1.197750889
11.76843187 129111.5286 1.101008187 0.1970215972 1.200501663
11.77045728 129373.2973 1.104110988 0.196040754 1.203696984
11.77248269 129635.5966 1.108763177 0.1947835634 1.208441745
11.7745081 129898.4278 1.109001848 0.1932396992 1.20877304
11.77653351 130161.7919 1.105016679 0.1914021147 1.204880547
11.77855892 130425.6899 1.10040823 0.189267153 1.200364827
11.78058433 130690.123 1.095785344 0.186834626 1.195834722
11.78260974 130955.0921 1.089681671 0.1841078612 1.189823881
11.78463514 131220.5985 1.083488277 0.1810937153 1.183723373
11.78666055 131486.6433 1.07694262 0.1778025547 1.177270653
11.78868596 131753.2274 1.069953854 0.1742482029 1.170374876
11.79071137 132020.3519 1.059655418 0.1704478544 1.16016948
11.79273678 132288.0181 1.048872979 0.1664219565 1.149480134
11.79476219 132556.227 1.039161262 0.1621940586 1.139861562
11.7967876 132824.9796 1.03071302 0.1577906323 1.131506515
11.79881301 133094.2772 1.022858811 0.1532408605 1.123745555
11.80083842 133364.1207 1.01718928 0.1485764009 1.118169323
11.80286382 133634.5113 1.013829962 0.1438311225 1.114903356
11.80488923 133905.4501 1.014441969 0.1390408191 1.115608765
11.80691464 134176.9383 1.012572799 0.1342429025 1.113833049
11.80894005 134448.9768 1.007781014 0.1294760764 1.10913477
11.81096546 134721.567 1.000128324 0.124779995 1.101575636
11.81299087 134994.7097 0.9891078764 0.1201949093 1.090648797
11.81501628 135268.4063 0.9802033463 0.1157613032 1.081837926
11.81704169 135542.6578 0.9757343775 0.1115195234 1.077462668
11.8190671 135817.4653 0.9743777446 0.1075094066 1.076199797
11.82109251 136092.83 0.9783062175 0.1037699055 1.080222082
11.82311791 136368.753 0.9819145336 0.1003387198 1.083924262
11.82514332 136645.2354 0.9851591644 0.0972519325 1.087262807
11.82716873 136922.2783 0.988579211 0.09454365707 1.090776819
11.82919414 137199.8829 0.9895611064 0.09224569707 1.091852731
11.83121955 137478.0504 0.98887131 0.09038722241 1.091257002
11.83324496 137756.7819 0.9897819134 0.08899446446 1.092261723
11.83527037 138036.0784 0.9884094722 0.08809043331 1.09098345
11.83729578 138315.9413 0.9871924373 0.08769465942 1.089860634
11.83932119 138596.3715 0.982300048 0.08782296235 1.085062514
11.84134659 138877.3703 0.9771943239 0.0884872486 1.08005111
11.843372 139158.9388 0.9726464245 0.08969534065 1.075597581
11.84539741 139441.0782 0.9665677253 0.09145083871 1.069613303
11.84742282 139723.7896 0.9610700295 0.09375301679 1.064210078
11.84944823 140007.0742 0.9619080248 0.096596754 1.065142595
11.85147364 140290.9332 0.9688689681 0.09997250207 1.072198109
11.85349905 140575.3677 0.9792731514 0.1038662895 1.082696914
11.85552446 140860.3788 0.9896079075 0.1082597626 1.093126342
11.85754987 141145.9678 0.9984733216 0.113130263 1.102086478
11.85957528 141432.1358 1.00628348 0.1184509419 1.109991408
11.86160068 141718.884 1.011485803 0.1241909093 1.115288552
11.86362609 142006.2136 1.020509369 0.1303154182 1.124406989
11.8656515 142294.1257 1.028965312 0.1367860809 1.132957853
11.86767691 142582.6216 1.03397333 0.1435611184 1.138060841
11.86970232 142871.7023 1.036862372 0.1505956371 1.141044903
11.87172773 143161.3692 1.038370732 0.1578419347 1.142648333
11.87375314 143451.6234 1.038990852 0.16524983 1.143363572
11.87577855 143742.466 1.038136459 0.1727670148 1.142604348
11.87780396 144033.8983 1.037902849 0.1803394255 1.142465956
11.87982936 144325.9215 1.04076823 0.1879116311 1.145426604
11.88185477 144618.5367 1.044186125 0.1954272342 1.148939815
11.88388018 144911.7453 1.051514075 0.2028292815 1.156363131
11.88590559 145205.5482 1.063351679 0.2100606818 1.16829615
11.887931 145499.9469 1.077006876 0.2170646262 1.182046811
11.88995641 145794.9424 1.090703774 0.2237850083 1.195839221
11.89198182 146090.5361 1.100859961 0.2301668406 1.206090969
11.89400723 146386.729 1.112206047 0.2361566636 1.217532665
11.89603264 146683.5224 1.123248493 0.241702944 1.22867077
11.89805805 146980.9176 1.132445318 0.2467564597 1.237963302
11.90008345 147278.9158 1.142112559 0.2512706672 1.2477263
11.90210886 147577.5181 1.151650043 0.2552020488 1.257359589
11.90413427 147876.7258 1.160163848 0.2585104371 1.265969247
11.90615968 148176.5402 1.165890372 0.2611593144 1.271791673
11.90818509 148476.9624 1.170394847 0.2631160829 1.276392098
11.9102105 148777.9938 1.17715986 0.264352306 1.283253109
11.91223591 149079.6354 1.179933779 0.2648439165 1.286123074
11.91426132 149381.8886 1.181780231 0.2645713916 1.288065621
11.91628673 149684.7546 1.184908794 0.2635198923 1.291290326
11.91831213 149988.2347 1.190760674 0.2616793671 1.297238396
11.92033754 150292.3301 1.190380092 0.2590446178 1.296954053
11.92236295 150597.042 1.184468126 0.255615329 1.291138373
11.92438836 150902.3717 1.180421684 0.2513960592 1.287188265
11.92641377 151208.3204 1.176938367 0.2463961949 1.28380133
11.92843918 151514.8895 1.169391304 0.2406298676 1.276350697
11.93046459 151822.0801 1.160272017 0.2341158347 1.267327885
11.93249 152129.8935 1.151080753 0.2268773263 1.258233147
11.93451541 152438.331 1.141461779 0.2189418571 1.248710744
11.93654082 152747.3938 1.133875051 0.210341008 1.241220635
11.93856622 153057.0833 1.13122794 0.2011101763 1.23867019
11.94059163 153367.4006 1.125691724 0.1912882999 1.233230687
11.94261704 153678.3471 1.117047244 0.180917555 1.224682968
11.94464245 153989.9241 1.106205205 0.1700430318 1.213937736
11.94666786 154302.1327 1.09691637 0.1587123905 1.204745755
11.94869327 154614.9743 1.086074831 0.1469755005 1.194001118
11.95071868 154928.4502 1.071774737 0.1348840656 1.179797972
11.95274409 155242.5617 1.062409273 0.1224912391 1.170529502
11.9547695 155557.31 1.053714848 0.109851232 1.161932119
11.9567949 155872.6965 1.044090271 0.09701891637 1.15240463
11.95882031 156188.7224 1.037512227 0.08404942899 1.14592372
11.96084572 156505.389 1.033457553 0.0709977777 1.141966227
11.96287113 156822.6976 1.028556235 0.05791845344 1.137162136
11.96489654 157140.6496 1.021593995 0.04486505179 1.130297169
11.96692195 157459.2462 1.015124514 0.03188990679 1.123925008
11.96894736 157778.4888 1.007455542 0.01904374002 1.116353402
11.97097277 158098.3786 0.9987932304 0.006375327864 1.107788501
11.97299818 158418.9169 0.9880788855 -0.00606881054 1.097171614
11.97502359 158740.1052 0.9745319168 -0.01824470214 1.083722149
11.97704899 159061.9446 0.9610332998 -0.03011118344 1.070321081
11.9790744 159384.4366 0.9447956074 -0.04163013659 1.054180983
11.98109981 159707.5824 0.9314186962 -0.05276669644 1.040901712
11.98312522 160031.3834 0.9180101466 -0.06348942706 1.027590848
11.98515063 160355.8408 0.903186398 -0.07377046657 1.012864831
11.98717604 160680.9561 0.8889015226 -0.08358563944 0.9986777324
11.98920145 161006.7306 0.875697562 -0.09291453569 0.9855715937
11.99122686 161333.1655 0.8579272478 -0.1017405567 0.9678991465
11.99325227 161660.2623 0.8385641275 -0.1100509275 0.9486339384
11.99527767 161988.0223 0.8228925098 -0.1178366763 0.933060278
11.99730308 162316.4467 0.8109633637 -0.1250925814 0.9212291339
11.99932849 162645.5371 0.8013529985 -0.1318170865 0.9117168157
12.0013539 162975.2946 0.790155496 -0.1380121863 0.900617405
12.00337931 163305.7208 0.7824550619 -0.1436832819 0.8930151073
12.00540472 163636.8168 0.7725982426 -0.1488390104 0.883256469
12.00743013 163968.5842 0.7654563652 -0.1534910489 0.8762128171
12.00945554 164301.0242 0.7625228945 -0.1576538946 0.8733776164
12.01148095 164634.1382 0.7619592953 -0.1613446248 0.8729123314
12.01350636 164967.9275 0.7614757968 -0.164582639 0.8725271915
12.01553176 165302.3936 0.7620815094 -0.1673893843 0.8732313067
12.01755717 165637.5379 0.7591390711 -0.169788069 0.8703873151
12.01958258 165973.3616 0.7519714605 -0.1718033656 0.8633181953
12.02160799 166309.8662 0.7485284792 -0.1734611066 0.8599737485
12.0236334 166647.053 0.7446587807 -0.1747879771 0.8562026284
12.02565881 166984.9235 0.7425582513 -0.1758112055 0.8542007212
12.02768422 167323.479 0.7398499958 -0.1765582561 0.8515911314
12.02970963 167662.7209 0.7379510962 -0.177056527 0.8497909411
12.03173504 168002.6506 0.7354765692 -0.1773330554 0.8474151669
12.03376044 168343.2695 0.7363740756 -0.1774142329 0.8484114694
12.03578585 168684.579 0.7391899886 -0.1773255348 0.8513262218
12.03781126 169026.5805 0.7452018766 -0.177091264 0.8574369923
12.03983667 169369.2754 0.7513526924 -0.1767343129 0.8636867337
12.04186208 169712.6651 0.7527220792 -0.1762759464 0.865155089
12.04388749 170056.751 0.7547205746 -0.175735605 0.867252596
12.0459129 170401.5345 0.7602114824 -0.1751307331 0.8728425581
12.04793831 170747.017 0.76694052 -0.1744766313 0.8796706927
12.04996372 171093.2 0.7726864885 -0.1737863358 0.8855158008
12.05198913 171440.0849 0.7768830355 -0.1730705247 0.88981153
12.05401453 171787.6731 0.7783293765 -0.1723374517 0.8913570956
12.05603994 172135.966 0.7812888804 -0.1715929091 0.8944158664
12.05806535 172484.965 0.7833419965 -0.1708402184 0.8965682917
12.06009076 172834.6716 0.78434854 -0.1700802498 0.8976741866
12.06211617 173185.0873 0.7885077901 -0.1693114689 0.9019328301
12.06414158 173536.2133 0.7946515019 -0.168530011 0.9081759772
12.06616699 173888.0513 0.8004181457 -0.1677297813 0.9140420983
12.0681924 174240.6027 0.8066622331 -0.1669025807 0.9203857046
12.07021781 174593.8688 0.8087259438 -0.1660382542 0.9225489758
12.07224321 174947.8511 0.813273402 -0.1651248616 0.9271960363
12.07426862 175302.5511 0.8178777351 -0.1641488684 0.9319000131
12.07629403 175657.9703 0.8209931371 -0.1630953541 0.9351151001
12.07831944 176014.1101 0.8231530269 -0.1619482365 0.9373747162
12.08034485 176370.9719 0.8254382078 -0.1606905093 0.9397596646
12.08237026 176728.5572 0.8252713289 -0.15930449 0.9396925943
12.08439567 177086.8676 0.8242933367 -0.1577720766 0.9388144517
12.08642108 177445.9044 0.8205853685 -0.1560750092 0.9352063738
12.08844649 177805.6691 0.8169066444 -0.154195135 0.9316275809
12.0904719 178166.1633 0.8148404231 -0.1521146724 0.9296613315
12.0924973 178527.3883 0.8136494717 -0.1498164735 0.9285703926
12.09452271 178889.3457 0.8094521504 -0.1472842799 0.9244731242
12.09654812 179252.037 0.8075752964 -0.1445029719 0.9226963635
12.09857353 179615.4636 0.8083253616 -0.1414588056 0.9235465622
12.10059894 179979.627 0.8094743557 -0.1381396377 0.9247957301
12.10262435 180344.5288 0.8114266703 -0.1345351348 0.9268482584
12.10464976 180710.1703 0.8116249634 -0.1306369649 0.9271468053
12.10667517 181076.5532 0.8083161754 -0.1264389695 0.9239383109
12.10870058 181443.679 0.8027043962 -0.1219373137 0.918426865
12.11072598 181811.549 0.7958356382 -0.1171306145 0.9116584801
12.11275139 182180.165 0.7902092368 -0.1120200429 0.9061324912
12.1147768 182549.5282 0.7835909346 -0.1066094026 0.899614641
12.11680221 182919.6404 0.7796076594 -0.1009051801 0.8957318571
12.11882762 183290.5029 0.7766129691 -0.09491656981 0.8928376974
12.12085303 183662.1173 0.7757572072 -0.08865546984 0.8920825052
12.12287844 184034.4852 0.7805058651 -0.08213645179 0.8969317717
12.12490385 184407.608 0.7878921194 -0.07537670225 0.9044186736
12.12692926 184781.4873 0.7967307875 -0.06839593777 0.9133580281
12.12895467 185156.1247 0.8045359581 -0.06121629346 0.9212639237
12.13098007 185531.5216 0.8112406888 -0.0538621863 0.9280694181
12.13300548 185907.6796 0.822437438 -0.04636015438 0.9393669694
12.13503089 186284.6003 0.8339678614 -0.0387386734 0.9509982333
12.1370563 186662.2851 0.8458709538 -0.03102795218 0.9630022045
12.13908171 187040.7357 0.8583180873 -0.02325970898 0.9755502548
12.14110712 187419.9536 0.8678244058 -0.01546693061 0.9851575282
12.14313253 187799.9403 0.8711619828 -0.007683616661 0.988596098
12.14515794 188180.6975 0.8742854097 5.548887853e-05 0.9918205556
12.14718335 188562.2266 0.8757986026 0.007715176122 0.9934348168
12.14920875 188944.5292 0.8787889394 0.0152600553 0.9965262596
12.15123416 189327.607 0.8848205244 0.02265484765 1.002658988
12.15325957 189711.4614 0.8931140823 0.02986467844 1.011053727
12.15528498 190096.0941 0.8974395534 0.03685536943 1.015480416
12.15731039 190481.5066 0.9000135718 0.04359372801 1.018155689
12.1593358 190867.7005 0.9036252566 0.0500478302 1.021868666
12.16136121 191254.6774 0.9081267832 0.05618729506 1.026471522
12.16338662 191642.4389 0.914447978 0.06198354769 1.032894083
12.16541203 192030.9866 0.9164845334 0.06741006844 1.03503204
12.16743744 192420.322 0.9141487184 0.07244262593 1.032797665
12.16946284 192810.4468 0.9174781734 0.07705949169 1.036228595
12.17148825 193201.3625 0.9209740735 0.08124163425 1.039826007
12.17351366 193593.0709 0.9271127876 0.08497289095 1.046066269
12.17553907 193985.5734 0.9340510919 0.08824011562 1.053106158
12.17756448 194378.8716 0.9421038777 0.09103330086 1.061260564
12.17958989 194772.9673 0.9495432366 0.09334567354 1.068801579
12.1816153 195167.862 0.9542776729 0.09517376264 1.073637707
12.18364071 195563.5573 0.960074382 0.09651743859 1.079536143
12.18566612 195960.0549 0.9638623542 0.09737992379 1.083425878
12.18769152 196357.3564 0.9622283607 0.09776777402 1.081893683
12.18971693 196755.4633 0.9548054326 0.09769083075 1.074572588
12.19174234 197154.3775 0.9443375896 0.09716214481 1.064206614
12.19376775 197554.1004 0.9368327328 0.09619787197 1.056803661
12.19579316 197954.6337 0.9328191059 0.09481714114 1.052891972
12.19781857 198355.9791 0.9310116564 0.09304189662 1.051186496
12.19984398 198758.1382 0.9291994183 0.09089671537 1.049476266
12.20186939 199161.1127 0.9259337824 0.08840860114 1.046312673
12.2038948 199564.9041 0.9251576455 0.08560675721 1.045638613
12.20592021 199969.5143 0.9280051906 0.08252233959 1.048588269
12.20794561 200374.9448 0.9337997218 0.07918819307 1.054484946
12.20997102 200781.1973 0.9407056417 0.07563857225 1.061493045
12.21199643 201188.2734 0.9436674783 0.07190885015 1.064557095
12.21402184 201596.1749 0.9463305829 0.06803521698 1.067322446
12.21604725 202004.9033 0.9481024107 0.06405437173 1.069196555
12.21807266 202414.4605 0.9450045331 0.06000320928 1.066200992
12.22009807 202824.848 0.9407311232 0.05591850598 1.062029929
12.22212348 203236.0676 0.940574906 0.05183660639 1.061976093
12.22414889 203648.1209 0.945356631 0.04779311403 1.066860232
12.22617429 204061.0096 0.9516426123 0.04382258895 1.073248661
12.2281997 204474.7354 0.9597571684 0.03995825479 1.081465697
12.23022511 204889.3001 0.9657052164 0.03623171806 1.087516258
12.23225052 205304.7053 0.9688453228 0.0326727021 1.090758909
12.23427593 205720.9526 0.9670945218 0.02930879809 1.089110686
12.23630134 206138.0439 0.9639548343 0.02616523553 1.086073609
12.23832675 206555.9809 0.9601461373 0.02326467409 1.082367555
12.24035216 206974.7652 0.9519090432 0.0206270188 1.074233135
12.24237757 207394.3985 0.9395390728 0.01826926032 1.061965871
12.24440298 207814.8827 0.9268893895 0.01620534168 1.049418926
12.24642838 208236.2194 0.9160742614 0.01444605265 1.038706569
12.24845379 208658.4103 0.9098014948 0.01299895289 1.032536604
12.2504792 209081.4572 0.9063372771 0.0118683245 1.029175219
12.25250461 209505.3618 0.905552762 0.01105515434 1.028493569
12.25453002 209930.1258 0.9048395428 0.01055714647 1.027883245
12.25655543 210355.7511 0.9022162718 0.01036876452 1.025362901
12.25858084 210782.2392 0.9025083474 0.0104813037 1.025757934
12.26060625 211209.5921 0.9016970918 0.0108829917 1.025049667
12.26263166 211637.8114 0.9003953491 0.0115591178 1.023850944
12.26465706 212066.8989 0.8937856382 0.01249218886 1.017344282
12.26668247 212496.8564 0.8841498315 0.01366211098 1.007811555
12.26870788 212927.6856 0.8765358799 0.015046395 1.000300714
12.27073329 213359.3883 0.8725571084 0.01662038429 0.9964250829
12.2727587 213791.9662 0.8673095802 0.01835750257 0.9912807249
12.27478411 214225.4212 0.863313283 0.02022951963 0.9873876278
12.27680952 214659.755 0.857620381 0.02220683261 0.9817979555
12.27883493 215094.9693 0.8554479153 0.02425876026 0.9797287491
12.28086034 215531.0661 0.8553754192 0.02635384759 0.9797595416
12.28288575 215968.047 0.858125867 0.02846017809 0.9826133073
12.28491115 216405.9139 0.8576976789 0.03054569087 0.9822884663
12.28693656 216844.6686 0.859528361 0.03257849963 0.9842225244
12.28896197 217284.3128 0.8688516498 0.03452721089 0.993649218
12.29098738 217724.8484 0.8852758813 0.03636123825 1.010176883
12.29301279 218166.2771 0.8998176811 0.03805111014 1.024822145
12.2950382 218608.6008 0.9121414113 0.0395687681 1.037249366
12.29706361 219051.8214 0.9200988915 0.04088785292 1.045310365
12.29908902 219495.9405 0.9293590933 0.04198397603 1.054674113
12.30111443 219940.96 0.9428609351 0.04283497367 1.06827953
12.30313983 220386.8819 0.9548686043 0.04342114147 1.080390802
12.30516524 220833.7078 0.9652155 0.04372544729 1.090841328
12.30719065 221281.4396 0.973049168 0.04373372036 1.098778653
12.30921606 221730.0792 0.9792897365 0.04343481492 1.105122907
12.31124147 222179.6284 0.982034723 0.04282074682 1.107971606
12.31326688 222630.089 0.9850032845 0.04188680172 1.111043907
12.31529229 223081.463 0.986711969 0.04063161389 1.112856358
12.3173177 223533.752 0.9843401886 0.03905721481 1.110588371
12.31934311 223986.9581 0.9851586307 0.03716905083 1.111510633
12.32136852 224441.083 0.9854943122 0.03497596987 1.111950161
12.32339392 224896.1287 0.9837539375 0.032490177 1.110313659
12.32541933 225352.0969 0.9801484486 0.02972715916 1.106812069
12.32744474 225808.9896 0.9748950627 0.02670557955 1.101662608
12.32947015 226266.8086 0.9643727048 0.02344714261 1.091244201
12.33149556 226725.5559 0.9571415887 0.01997643042 1.084117062
12.33352097 227185.2332 0.950061262 0.01632071204 1.077140737
12.33554638 227645.8425 0.9449748478 0.01250972718 1.072158351
12.33757179 228107.3857 0.9388567718 0.00857544603 1.066144328
12.3395972 228569.8646 0.9320031725 0.004551807267 1.059394806
12.3416226 229033.2812 0.9241544838 0.0004744362712 1.051650221
12.34364801 229497.6374 0.9155985754 -0.003619653951 1.04319844
12.34567342 229962.935 0.9052037996 -0.00769237674 1.032907817
12.34769883 230429.176 0.8951797107 -0.01170489798 1.022987905
12.34972424 230896.3623 0.8877969617 -0.01561797179 1.015709357
12.35174965 231364.4957 0.8825783842 -0.01939228288 1.010595005
