u x R1 R2 R3
12.95275 421997 83063384710.013596 23368191015387536 7.3959360637791707e+21
12.95776 424113 83898480176.312973 23721480848435760 7.5453968127233360e+21
12.96275 426238 84741331172.207245 24079838955611668 7.6977616165992105e+21
12.96775 428375 85593190086.566513 24443842310173168 7.8533023317752231e+21
12.97275 430522 86453325482.088196 24813224640327356 8.0119327334454023e+21
12.97775 432680 87322201019.519211 25188230663949096 8.1737854211043078e+21
12.98275 434849 88199883159.611237 25568936477986852 8.3389217998460294e+21
12.98775 437029 89086438652.209946 25955419048725864 8.5074043357851854e+21
12.99275 439219 89981524910.458008 26347576255856360 8.6792175288991340e+21
12.99775 441421 90886026771.665939 26745844944580580 8.8545829062480799e+21
13.00276 443634 91799604372.876373 27150126561229228 9.0334883465983290e+21
13.00775 445857 92721909874.324615 27560316179374392 9.2159180390249802e+21
13.01275 448092 93653841531.786011 27976864247921660 9.4021041088033467e+21
13.01775 450338 94595054258.693680 28399669506244908 9.5920342770397752e+21
13.02276 452596 95546039434.060913 28829006305808576 9.7858653776858222e+21
13.02775 454864 96506024279.561737 29264578572443636 9.9834972844450581e+21
13.03275 457144 97475925128.661453 29706855574287656 1.0185177068260624e+22
13.03775 459436 98455818554.156113 30155929258781508 1.0390982748697277e+22
13.04276 461739 99445350776.611603 30611693752622232 1.0600901878245205e+22
13.04775 464053 100444592733.12238 31074237155424480 1.0815011069158530e+22
13.05275 466379 101454050736.67805 31543851443510504 1.1033482849557051e+22
13.05775 468717 102473802880.51389 32020632778230204 1.1256400708615690e+22
13.06275 471066 103503488189.28577 32504471419682232 1.1483752072457732e+22
13.06776 473428 104544062335.22783 32995877685134808 1.1715816906631626e+22
13.07275 475801 105594723492.20049 33494534946256080 1.1952486572188783e+22
13.07776 478186 106655990828.50972 34000750790585916 1.2193947938548661e+22
13.08276 480583 107727944445.35121 34514626942158912 1.2440291899673579e+22
13.08775 482991 108810214256.94548 35036048657400116 1.2691505802187905e+22
13.09275 485412 109903780032.79393 35565553031306876 1.2947892313894112e+22
13.09776 487846 111008729897.12984 36103251838440928 1.3209551847415423e+22
13.10275 490291 112124237594.80043 36648809671429744 1.3476366698736414e+22
13.10776 492749 113251297764.74455 37202780428343080 1.3748654106718560e+22
13.11275 495218 114389075876.01175 37764822170760672 1.4026293155018849e+22
13.11775 497701 115539040825.65761 38335731304399824 1.4309726121503970e+22
13.12275 500195 116699890012.77087 38914932785946368 1.4598717245604093e+22
13.12775 502703 117873107113.99849 39503239409986800 1.4893722719599915e+22
13.13276 505223 119057847768.19484 40100302928162800 1.5194620347849609e+22
13.13775 507755 120254196586.95573 40706238500590592 1.5501519757285469e+22
13.14275 510300 121462714681.64490 41321405476892504 1.5814656374368601e+22
13.14775 512858 122683494609.32059 41945928877821096 1.6134149142283903e+22
13.15275 515429 123916629490.43318 42579935154575928 1.6460119061388713e+22
13.15775 518012 125161729529.94817 43223301876433144 1.6792559549680724e+22
13.16275 520609 126419852878.00111 43876656522692176 1.7131853194975305e+22
13.16775 523218 127690125077.45831 44539626693967160 1.7477865996047884e+22
13.17275 525841 128973614813.49055 45212852877808560 1.7830992711635559e+22
13.17775 528477 130269931877.05899 45896216019088968 1.8191233466326854e+22
13.18275 531126 131579172182.77466 46589851405605968 1.8558722261637636e+22
13.18775 533788 132901432059.74461 47293895841159216 1.8933595379465913e+22
13.19275 536464 134237308850.81161 48008756132380568 1.9316135441396914e+22
13.19775 539153 135586404426.13658 48734309074282720 1.9706343717441154e+22
13.20275 541855 136948816620.63834 49470696174402704 2.0104363630361838e+22
13.20775 544571 138325151740.39267 50218337157418864 2.0510491675780297e+22
13.21275 547301 139715516246.05786 50977385017566752 2.0924882976963098e+22
13.21775 550044 141119503944.20901 51747712269060760 2.1347540107912817e+22
13.22276 552802 142538246041.29205 52530037081686600 2.1778931761100481e+22
13.22775 555572 143970303461.09491 53323662459226232 2.2218748388676318e+22
13.23275 558357 145417331797.43570 54129603664821968 2.2667628796170843e+22
13.23775 561156 146878924561.01459 54947737476939696 2.3125584287602544e+22
13.24275 563969 148355191396.34637 55778227584246184 2.3592786656351322e+22
13.24775 566796 149846242499.99832 56621239525079200 2.4069410638441124e+22
13.25275 569637 151352188680.49106 57476940702846312 2.4555633956024985e+22
13.25775 572492 152873141212.29425 58345500401482944 2.5051637361393267e+22
13.26275 575362 154409748742.87918 59227398620078256 2.5557782363239753e+22
13.26775 578246 155961592260.87473 60122505837961840 2.6074083596230061e+22
13.27275 581144 157528784838.24643 61030997166638064 2.6600731292832792e+22
13.27775 584057 159111984778.73782 61953367885255280 2.7138104758750904e+22
13.28275 586985 160711314436.29703 62889806602465728 2.7686409125427298e+22
13.28775 589927 162326346373.59671 63840179441432728 2.8245661564494494e+22
13.29275 592884 163957748969.09329 64804997491328816 2.8816260114410763e+22
13.29775 595856 165605646315.82907 65784455820533680 2.9398420619514417e+22
13.30275 598843 167270163210.60095 66778751720007560 2.9992362645349231e+22
13.30776 601845 168951425063.40765 67788084721703632 3.0598309534076995e+22
13.31275 604861 170648993610.60056 68812315318894704 3.1216282023101624e+22
13.31775 607893 172364121191.48785 69852326749197016 3.1846920931622728e+22
13.32275 610940 174096373644.68259 70907987478592656 3.2490257906503927e+22
13.32776 614003 175846451693.20096 71979857884504456 3.3146747902435680e+22
13.33275 617080 177613341141.38300 73067449137435472 3.3816205383603472e+22
13.33775 620173 179398319703.18930 74171681603818560 3.4499312792545809e+22
13.34275 623282 181201525791.09415 75292781851041008 3.5196331603079933e+22
13.34775 626406 183022514326.13120 76430613012126464 3.5907298545552782e+22
13.35275 629546 184862003659.25092 77585765585066416 3.6632706620431090e+22
13.35775 632702 186720134458.52039 78758473925520032 3.7372830996470639e+22
13.36275 635873 188596454876.22534 79948597872808064 3.8127711750052450e+22
13.36776 639061 190492290294.84869 81157127754796096 3.8898109695989886e+22
13.37275 642264 192406594137.26544 82383547772431488 3.9683831051938846e+22
13.37775 645483 194340102964.60513 83628480204323216 4.0485410111553020e+22
13.38275 648719 196293566167.33710 84892565488952896 4.1303401039311795e+22
13.38775 651970 198265921246.39838 86175273040288432 4.2137602930988133e+22
13.39275 655238 200258527142.64676 87477645511082896 4.2988838897386785e+22
13.39775 658523 202271539358.76627 88799951267920016 4.3857435894081414e+22
13.40275 661824 204304496833.59665 90142053170845616 4.4743456152896628e+22
13.40775 665141 206357547337.06049 91504213497066896 4.5647225858370038e+22
13.41275 668475 208431463082.55386 92887114295810576 4.6569355362298958e+22
13.41775 671826 210526402604.34866 94291036253107072 4.7510194573784579e+22
13.42275 675193 212641895451.22226 95715837977828032 4.8469812300745684e+22
13.42775 678578 214779358505.16937 97162652891897888 4.9449140592370428e+22
13.43275 681979 216937689829.58340 98630916456854000 5.0447969003908769e+22
13.43775 685398 219118320542.01035 1.0012178574229099e+17 5.1467259491829177e+22
13.44275 688833 221320137633.06042 1.0163468554451160e+17 5.2506796720266798e+22
13.44775 692286 223544586648.41626 1.0317079703616342e+17 5.3567573456008205e+22
13.45275 695756 225791192386.21103 1.0472998569312253e+17 5.4649683504536698e+22
13.45776 699244 228060772306.19046 1.0631301474818712e+17 5.5753846676827597e+22
13.46276 702749 230352846451.49927 1.0791974778702989e+17 5.6880161346762261e+22
13.46775 706271 232667581671.42444 1.0955049894216709e+17 5.8029042303684619e+22
13.47275 709811 235005807682.69614 1.1120605584308987e+17 5.9201244958737807e+22
13.47775 713369 237367702741.34698 1.1288675379005746e+17 6.0397213333705282e+22
13.48275 716945 239753446138.65292 1.1459293190850995e+17 6.1617399113616372e+22
13.48775 720539 242163218050.80441 1.1632493318180880e+17 6.2862261761004093e+22
13.49276 724151 244597199555.29895 1.1808310448341584e+17 6.4132268631550918e+22
13.49775 727780 247054893566.28183 1.1986730249851576e+17 6.5427535488483051e+22
13.50275 731428 249537837433.12598 1.2167886523306976e+17 6.6749259596921053e+22
13.50776 735095 252046225173.25323 1.2351816632392702e+17 6.8097949003994576e+22
13.51275 738779 254578873358.60303 1.2538456541305538e+17 6.9473368313204899e+22
13.51776 742483 257138035213.09152 1.2727995694120395e+17 7.0877154844046206e+22
13.52275 746204 259721829703.30777 1.2920318448809624e+17 7.2308697610530033e+22
13.52776 749945 262332532720.10437 1.3115618171761552e+17 7.3769685925493509e+22
13.53275 753704 264968947388.99622 1.3313829972292026e+17 7.5259891732719560e+22
13.53776 757482 267631969724.73709 1.3515045760357906e+17 7.6780265115451998e+22
13.54276 761279 270321800599.15567 1.3719305955821962e+17 7.8331378227519985e+22
13.54775 765094 273037928191.58984 1.3926596829060026e+17 7.9913395248818893e+22
13.55276 768930 275782696604.67834 1.4137123543101322e+17 8.1528161524542163e+22
13.55775 772784 278554168575.05219 1.4350764080883621e+17 8.3175025725310125e+22
13.56275 776657 281353262778.99445 1.4567615325774675e+17 8.4855017983552952e+22
13.56775 780550 284180913308.40259 1.4787776863191840e+17 8.6569204683270892e+22
13.57275 784463 287037338039.25391 1.5011293633394038e+17 8.8318239257895681e+22
13.57775 788395 289922020563.04388 1.5238153108010301e+17 9.0102329327207584e+22
13.58275 792347 292835909120.08105 1.5468458082138262e+17 9.1922594483560862e+22
13.58776 796319 295779224859.37622 1.5702255039027008e+17 9.3779722353291406e+22
13.59275 800310 298751443556.78430 1.5939531240425085e+17 9.5673934218040399e+22
13.59775 804322 301754278108.02594 1.6180453131892586e+17 9.7606890710537974e+22
13.60275 808353 304786456104.65967 1.6424948683468662e+17 9.9578351696432842e+22
13.60775 812405 307849707597.94928 1.6673187822614467e+17 1.0159003128596311e+23
13.61276 816478 310944270793.00940 1.6925221559460243e+17 1.0364270043879747e+23
13.61775 820570 314068854028.54779 1.7180975864811734e+17 1.0573611267696354e+23
13.62275 824683 317225213566.38116 1.7440626033000950e+17 1.0787206570834631e+23
13.62775 828817 320413591182.22089 1.7704224816418486e+17 1.1005137066490250e+23
13.63275 832971 323633452738.08252 1.7971760843974490e+17 1.1227431355089331e+23
13.63775 837147 326886592639.61005 1.8243416882629162e+17 1.1454280391797360e+23
13.64275 841343 330171698311.62384 1.8519117392880934e+17 1.1685660890580576e+23
13.64775 845560 333489793302.69818 1.8798982277927920e+17 1.1921713579749334e+23
13.65276 849799 336841918318.78314 1.9083134706176954e+17 1.2162584008855790e+23
13.65775 854058 340226740864.79681 1.9371497046979734e+17 1.2408248353932290e+23
13.66275 858339 343646100758.70685 1.9664261790617811e+17 1.2658913345984171e+23
13.66776 862642 347100261628.28467 1.9961488711585469e+17 1.2914674554771488e+23
13.67276 866966 350588679630.91052 2.0263168152804698e+17 1.3175568418050512e+23
13.67775 871311 354111608862.01886 2.0569359152759619e+17 1.3441691089291092e+23
13.68275 875679 357670938471.72076 2.0880264473676797e+17 1.3713265627793571e+23
13.68775 880068 361265307679.98816 2.1195804277576531e+17 1.3990269964443060e+23
13.69276 884480 364896624598.43384 2.1516185586778762e+17 1.4272934379051089e+23
13.69775 888913 368563514762.53699 2.1841327112094858e+17 1.4561236556749667e+23
13.70275 893369 372267905525.94873 2.2171440217308720e+17 1.4855414215872092e+23
13.70775 897847 376009246115.56921 2.2506517329678333e+17 1.5155512305556578e+23
13.71275 902347 379787812265.11359 2.2846624589143485e+17 1.5461642187710394e+23
13.71775 906870 383604726983.46545 2.3191905595999197e+17 1.5773986691519308e+23
13.72275 911416 387460281499.26563 2.3542430288153504e+17 1.6092664143946500e+23
13.72776 915985 391354768361.67548 2.3898269401436486e+17 1.6417794914250264e+23
13.73275 920576 395287622859.50116 2.4259415418722528e+17 1.6749428666070336e+23
13.73775 925190 399259990840.46906 2.4626018160433158e+17 1.7087760523485373e+23
13.74275 929828 403273036661.22827 2.4998231427383018e+17 1.7432992111627543e+23
13.74776 934489 407326200081.56018 2.5376050157232397e+17 1.7785179498593602e+23
13.75275 939173 411419781119.86829 2.5759549177030099e+17 1.8144453728887244e+23
13.75775 943880 415554081332.13184 2.6148804152626109e+17 1.8510948077624727e+23
13.76276 948612 419731173501.02374 2.6544059487780698e+17 1.8884957347108664e+23
13.76776 953367 423949610041.60175 2.6945228028789770e+17 1.9266464921372837e+23
13.77275 958145 428209696956.78741 2.7352388049719888e+17 1.9655611073070810e+23
13.77775 962948 432513538461.88947 2.7765791696978275e+17 2.0052705034830996e+23
13.78275 967775 436860567776.53857 2.8185436829393194e+17 2.0457814840702469e+23
13.78775 972626 441251109133.97382 2.8611407028978493e+17 2.0871091909082822e+23
13.79275 977501 445685488357.29633 2.9043786818899091e+17 2.1292690244805757e+23
13.79775 982401 450164949340.25568 2.9482751704167341e+17 2.1722854925357386e+23
13.80275 987325 454688913837.16608 2.9928299890169306e+17 2.2161659468081618e+23
13.80775 992274 459258638315.16229 3.0380610649087661e+17 2.2609357069247911e+23
13.81275 997248 463874468971.84088 3.0839775143310490e+17 2.3066116657706419e+23
13.81776 1002247 468536753849.90442 3.1305885571251731e+17 2.3532110069049406e+23
13.82276 1007271 473245842699.34998 3.1779035176119558e+17 2.4007512088795836e+23
13.82775 1012319 478001142650.34253 3.2259222654307949e+17 2.4492403718287897e+23
13.83276 1017394 482805840137.53564 3.2746830165791904e+17 2.4987256107981567e+23
13.83775 1022493 487657456945.61322 3.3241667339726694e+17 2.5491962824098988e+23
13.84276 1027619 492559211560.61737 3.3744124309837958e+17 2.6007010136197665e+23
13.84776 1032770 497509564427.66949 3.4254106611384723e+17 2.6532391900074126e+23
13.85275 1037946 502508875950.42743 3.4771714000071802e+17 2.7068301674479721e+23
13.85775 1043149 507559454502.26904 3.5297250362442957e+17 2.7615148070583595e+23
13.86275 1048378 512660715244.28265 3.5830721266259360e+17 2.8173033342007221e+23
13.86775 1053633 517813038649.87543 3.6372232967651814e+17 2.8742166014679040e+23
13.87275 1058914 523016807117.20453 3.6921892919257382e+17 2.9322758176507418e+23
13.87775 1064222 528273397656.70477 3.7479915434708934e+17 2.9915137969435517e+23
13.88276 1069557 533583211451.82587 3.8046413574767872e+17 3.0519529860878127e+23
13.88775 1074918 538945648772.13055 3.8621393901150048e+17 3.1136046328787173e+23
13.89275 1080306 544362107554.14801 3.9205077688290349e+17 3.1765032010035808e+23
13.89775 1085721 549832994962.45483 3.9797581867607475e+17 3.2406723091349008e+23
13.90275 1091163 555358720125.68042 4.0399024693127462e+17 3.3061359808386205e+23
13.90776 1096633 560940717244.36743 4.1009637940667334e+17 3.3729309534377617e+23
13.91276 1102130 566578386822.85046 4.1629432609607270e+17 3.4410701472924316e+23
13.91775 1107654 572272144319.45020 4.2258531022188723e+17 3.5105788452447584e+23
13.92275 1113206 578023445559.81372 4.2897172472823283e+17 3.5814956287046155e+23
13.92775 1118786 583832725625.12622 4.3545485515004531e+17 3.6538472290400908e+23
13.93275 1124394 589700421803.26196 4.4203600161887347e+17 3.7276608372261217e+23
13.93775 1130030 595626973514.61975 4.4871647898412896e+17 3.8029641106666642e+23
13.94275 1135694 601612822394.95032 4.5549761693650131e+17 3.8797851800991088e+23
13.94775 1141387 607659477081.80945 4.6238197544952826e+17 3.9581665280229940e+23
13.95275 1147108 613766329515.15515 4.6936972337578298e+17 4.0381238006761410e+23
13.95775 1152858 619934903513.66956 4.7646347590750074e+17 4.1197008943719336e+23
13.96275 1158637 626165665726.01953 4.8366466108944762e+17 4.2029285614886443e+23
13.96776 1164445 632459085196.27246 4.9097472318113306e+17 4.2878380831709863e+23
13.97275 1170281 638814541501.06409 4.9839384516196806e+17 4.3744463253446106e+23
13.97776 1176148 645235783605.08972 5.0592733701965754e+17 4.4628305058325144e+23
13.98275 1182043 651720012418.24231 5.1357285958587654e+17 4.5529786840493719e+23
13.98775 1187968 658269906333.69604 5.2133451751443040e+17 4.6449549274985509e+23
13.99276 1193923 664885962835.35950 5.2921387788153786e+17 4.7387939898234931e+23
13.99775 1199907 671567562555.36450 5.3721118246167834e+17 4.8345151069577355e+23
14.00275 1205922 678317441000.83923 5.4533070692197862e+17 4.9321862278667722e+23
14.00776 1211967 685134989520.16406 5.5357274251948083e+17 5.0318280525097363e+23
14.01276 1218042 692020715601.35657 5.6193892856912762e+17 5.1334777829275580e+23
14.01775 1224147 698975129306.93213 5.7043092282440256e+17 5.2371732560782914e+23
14.02275 1230283 705999890882.50183 5.7905181362888845e+17 5.3429703247126640e+23
14.02775 1236450 713095532776.62292 5.8780333863989414e+17 5.4509089112699570e+23
14.03276 1242648 720262589925.86035 5.9668725526501350e+17 5.5610296251654835e+23
14.03775 1248876 727500435002.95374 6.0570388582456154e+17 5.6733556018589802e+23
14.04275 1255136 734811932718.63147 6.1485792310495078e+17 5.7879649231172259e+23
14.04775 1261428 742197643721.33960 6.2415122863044058e+17 5.9049011448837029e+23
14.05276 1267751 749656948784.91040 6.3358418591403264e+17 6.0241895691488241e+23
14.05775 1274105 757190396523.26672 6.4315865406048192e+17 6.1458744084754611e+23
14.06275 1280492 764800927245.85693 6.5287957213497766e+17 6.2700397984249617e+23
14.06775 1286910 772486729771.59290 6.6274584321466138e+17 6.3966934742418086e+23
14.07275 1293361 780250774067.49133 6.7276251111155290e+17 6.5259223246290979e+23
14.07775 1299844 788092443288.30127 6.8293003782496000e+17 6.6577549986515143e+23
14.08276 1306360 796013536659.80627 6.9325202937544192e+17 6.7922613523206424e+23
14.08776 1312908 804013431246.99463 7.0372896230969203e+17 6.9294711102943996e+23
14.09276 1319489 812093944337.93347 7.1436452063341978e+17 7.0694564586457495e+23
14.09776 1326103 820255683758.18115 7.2516083608864486e+17 7.2122699841098641e+23
14.10276 1332750 828499260317.64355 7.3612006454010330e+17 7.3579651751934481e+23
14.10775 1339430 836825287943.82031 7.4724438617731866e+17 7.5065964355186562e+23
14.11275 1346144 845235639339.02625 7.5853769618674163e+17 7.6582418534330181e+23
14.11776 1352892 853730953336.43469 7.7000227497914278e+17 7.8129587351223976e+23
14.12275 1359673 862310603718.54968 7.8163870429819955e+17 7.9707819247838357e+23
14.12776 1366489 870977766179.56250 7.9345274859360653e+17 8.1318172616385772e+23
14.13275 1373338 879730546096.84192 8.0544329987202099e+17 8.2960777942656390e+23
14.13775 1380222 888572151124.06592 8.1761624491755021e+17 8.4636728278663481e+23
14.14275 1387140 897501961577.81128 8.2997225415163302e+17 8.6346409495680860e+23
14.14775 1394093 906521936254.60791 8.4251558005044877e+17 8.8090708879184900e+23
14.15275 1401081 915632756259.67017 8.5524874398573798e+17 8.9870283198595991e+23
14.15775 1408104 924835105963.89148 8.6817429592496410e+17 9.1685800505831905e+23
14.16276 1415163 934130993552.77051 8.8129668293174963e+17 9.3538204691331625e+23
14.16775 1422256 943518476616.61743 8.9461479514012211e+17 9.5427662093908049e+23
14.17275 1429385 953000896918.40369 9.0813502542128998e+17 9.7355408518443163e+23
14.17775 1436550 962578972785.13171 9.2186009799699610e+17 9.9322171191745227e+23
14.18276 1443751 972253426137.02869 9.3579276804444928e+17 1.0132868985185071e+24
14.18776 1450988 982024982369.40833 9.4993582195494989e+17 1.0337571693386762e+24
14.19276 1458261 991894370731.10571 9.6429207759436275e+17 1.0546401775806149e+24
14.19775 1465570 1001862323858.0283 9.7886438456666086e+17 1.0759437072021089e+24
14.20275 1472916 1011930952296.3115 9.9365764833815974e+17 1.0976786558123840e+24
14.20775 1480299 1022101016733.9855 1.0086748437943430e+18 1.1198532098180661e+24
14.21275 1487719 1032373281650.9901 1.0239189795717482e+18 1.1424756962951683e+24
14.21776 1495177 1042749910158.8077 1.0393951838388431e+18 1.1655577032580508e+24
14.22275 1502671 1053228891844.9833 1.0551023835451314e+18 1.1891016561630200e+24
14.22775 1510203 1063813799379.4279 1.0710478826589219e+18 1.2131226016242723e+24
14.23275 1517773 1074505433821.5945 1.0872348918069880e+18 1.2376295961868101e+24
14.23775 1525381 1085304600237.8265 1.1036666580780739e+18 1.2626318521372394e+24
14.24275 1533027 1096212107586.9462 1.1203464653271219e+18 1.2881387398159542e+24
14.24776 1540712 1107230206409.3442 1.1372798489425258e+18 1.3141632017935099e+24
14.25275 1548434 1118356846602.1970 1.1544657605738885e+18 1.3407081594517430e+24
14.25775 1556196 1129597182774.9768 1.1719143070397384e+18 1.3677938639714646e+24
14.26275 1563996 1140949166026.6829 1.1896244947768694e+18 1.3954235226253872e+24
14.26775 1571836 1152416558373.8184 1.2076044071318316e+18 1.4236145820867586e+24
14.27276 1579715 1163998763840.7285 1.2258553674075589e+18 1.4523740669283645e+24
14.27775 1587633 1175696642520.3123 1.2443809984523891e+18 1.4817126975480452e+24
14.28275 1595591 1187512546995.4424 1.2631873388238147e+18 1.5116451666408911e+24
14.28775 1603589 1199447368135.3894 1.2822781646786870e+18 1.5421827345630671e+24
14.29275 1611627 1211502001339.0955 1.3016572949648714e+18 1.5733368549784142e+24
14.29776 1619706 1223678857418.6682 1.3213310391352189e+18 1.6051231417120412e+24
14.30275 1627824 1235975826171.9998 1.3412984326758927e+18 1.6375455755933356e+24
14.30776 1635984 1248398372307.5264 1.3615708416571379e+18 1.6706282819298286e+24
14.31275 1644184 1260944387202.0042 1.3821473665580675e+18 1.7043755940938547e+24
14.31776 1652426 1273617871936.3179 1.4030371416470694e+18 1.7388083997103098e+24
14.32276 1660709 1286418246091.0654 1.4242418324563392e+18 1.7739354882194551e+24
14.32775 1669033 1299346459973.8760 1.4457656481945943e+18 1.8097699537315118e+24
14.33275 1677399 1312405033539.2275 1.4676154701498668e+18 1.8463295164011222e+24
14.33775 1685807 1325594950214.9807 1.4897956815959084e+18 1.8836279196198915e+24
14.34275 1694257 1338917198268.1978 1.5123107154414717e+18 1.9216791425814339e+24
14.34776 1702750 1352374359480.4736 1.5351677593925829e+18 1.9605020092720056e+24
14.35276 1711285 1365965859410.9919 1.5583686964922422e+18 2.0001065147037410e+24
14.35776 1719863 1379694305645.3594 1.5819208712508882e+18 2.0405121154880488e+24
14.36275 1728483 1393559118191.2791 1.6058262161785631e+18 2.0817291702202232e+24
14.36776 1737148 1407566171811.5232 1.6300978656629619e+18 2.1237875676335841e+24
14.37275 1745855 1421711671712.3408 1.6547322852151212e+18 2.1666885556208758e+24
14.37775 1754606 1435999915093.8091 1.6797400151160440e+18 2.2104579591743262e+24
14.38275 1763401 1450431979520.8333 1.7051260778540360e+18 2.2551122469311292e+24
14.38775 1772240 1465008948023.4143 1.7308955528418870e+18 2.3006681702875890e+24
14.39276 1781124 1479733570524.5085 1.7570565363582308e+18 2.3471480387544956e+24
14.39776 1790052 1494605296051.5698 1.7836113231124718e+18 2.3945640700219766e+24
14.40275 1799024 1509625224033.3833 1.8105651670478592e+18 2.4429338926986035e+24
14.40776 1808042 1524797832601.5398 1.8379294801459400e+18 2.4922864628401284e+24
14.41276 1817105 1540122587574.2021 1.8657067381719747e+18 2.5426349160379273e+24
14.41775 1826213 1555600630415.7402 1.8939024677671890e+18 2.5939980550138049e+24
14.42276 1835367 1571234820187.0371 1.9225254002183680e+18 2.6464007710300547e+24
14.42776 1844567 1587026335523.6511 1.9515812817799511e+18 2.6998627749447003e+24
14.43276 1853813 1602976360709.5376 1.9810759238133481e+18 2.7544041159570797e+24
14.43776 1863105 1619086086123.4976 2.0110152033301829e+18 2.8100451866201796e+24
14.44276 1872444 1635358454733.2378 2.0414083342552340e+18 2.8668128521335007e+24
14.44776 1881830 1651794694886.0276 2.0722614251542894e+18 2.9247284846845379e+24
14.45275 1891262 1668394276914.3250 2.1035773170734518e+18 2.9838075128383853e+24
14.45775 1900742 1685161961378.8994 2.1353688977475000e+18 3.0440845745538874e+24
14.46276 1910270 1702099021893.8877 2.1676425859089503e+18 3.1055824458815515e+24
14.46776 1919845 1719204947281.7214 2.2004014349266639e+18 3.1683176939898394e+24
14.47275 1929468 1736482797014.4248 2.2336553795400637e+18 3.2323202870954224e+24
14.47776 1939140 1753935672783.8540 2.2674145663027059e+18 3.2976209935325326e+24
14.48276 1948860 1771563082976.0469 2.3016822714266552e+18 3.3642375927218694e+24
14.48775 1958628 1789366333190.4553 2.3364652850562381e+18 3.4321948813813631e+24
14.49275 1968446 1807350408274.4153 2.3717777028797573e+18 3.5015323090941089e+24
14.49776 1978313 1825514836615.8828 2.4076230348921185e+18 3.5722689454901194e+24
14.50275 1988229 1843860971276.1506 2.4440084138085115e+18 3.6444312096973883e+24
14.50775 1998195 1862392036164.3511 2.4809447773808461e+18 3.7180534146890828e+24
14.51275 2008211 1881109425829.2585 2.5184395317964349e+18 3.7931632256835010e+24
14.51776 2018278 1900016424697.0090 2.5565039671078083e+18 3.8697964519286364e+24
14.52275 2028394 1919110685057.1179 2.5951380959959644e+18 3.9479664916033416e+24
14.52776 2038562 1938399299398.6572 2.6343610940689183e+18 4.0277258161424216e+24
14.53276 2048780 1957879924893.4988 2.6741731093103565e+18 4.1090887029156814e+24
14.53776 2059050 1977557833118.7139 2.7145898866676326e+18 4.1921015591256908e+24
14.54276 2069371 1997432588142.4280 2.7556155918665795e+18 4.2767874866819509e+24
14.54775 2079743 2017505663171.8540 2.7972583579239214e+18 4.3631780198783055e+24
14.55276 2090168 2037782438298.9932 2.8395345602233846e+18 4.4513222672895340e+24
14.55775 2100645 2058262500151.6350 2.8824486442362767e+18 4.5412449703163303e+24
14.56276 2111175 2078949342964.2585 2.9260133034094986e+18 4.6329884798915211e+24
14.56776 2121757 2099842549363.7405 2.9702330949764244e+18 4.7265784291758046e+24
14.57275 2132392 2120945648577.2717 3.0151209904414080e+18 4.8220585968091433e+24
14.57776 2143081 2142262217181.1802 3.0606902294355630e+18 4.9194738982437395e+24
14.58275 2153823 2163791861383.6284 3.1069456696254351e+18 5.0188517733264163e+24
14.58775 2164619 2185538193907.1199 3.1539008412588355e+18 5.1202386544168349e+24
14.59275 2175469 2207502846306.1587 3.2015651379521044e+18 5.2236725703615950e+24
14.59776 2186374 2229689497841.8315 3.2499525188361370e+18 5.3292019512250207e+24
14.60275 2197333 2252097777321.0747 3.2990682209460644e+18 5.4368566830423199e+24
14.60775 2208347 2274731401009.0264 3.3489265097807857e+18 5.5466868311666291e+24
14.61276 2219417 2297594134809.7466 3.3995419425421092e+18 5.6587437489617317e+24
14.61776 2230542 2320685632667.2832 3.4509200908754801e+18 5.7730594051775566e+24
14.62275 2241722 2344007607087.2085 3.5030711440254269e+18 5.8896763806520637e+24
14.62776 2252959 2367565982442.6846 3.5560148758402519e+18 6.0086593176998986e+24
14.63276 2264252 2391360438999.5508 3.6097572079918290e+18 6.1300423966384526e+24
14.63776 2275602 2415394869513.0518 3.6643136534102103e+18 6.2538819049660972e+24
14.64275 2287008 2439668951051.6313 3.7196902806331146e+18 6.3802132492830490e+24
14.64776 2298472 2464188759568.7310 3.7759078711754803e+18 6.5091059438645220e+24
14.65276 2309993 2488954001029.8755 3.8329727911569674e+18 6.6405971714427617e+24
14.65776 2321572 2513968679120.4072 3.8909013914973609e+18 6.7747476032847051e+24
14.66276 2333209 2539234673164.4189 3.9497052738895785e+18 6.9116076021748411e+24
14.66776 2344904 2564753872232.6294 4.0093961712280458e+18 7.0512283941067860e+24
14.67276 2356658 2590530373083.2725 4.0699911297645716e+18 7.1936742910148047e+24
14.67776 2368471 2616566116637.3057 4.1315023042930012e+18 7.3389988373150481e+24
14.68276 2380343 2642863053426.9453 4.1939419872363510e+18 7.4872564960558182e+24
14.68775 2392274 2669423143713.4590 4.2573226097926287e+18 7.6385026625185741e+24
14.69276 2404266 2696252843253.4023 4.3216675280958817e+18 7.7928196079553484e+24
14.69776 2416317 2723349691217.0786 4.3869788861285468e+18 7.9502394872705109e+24
14.70276 2428429 2750720208217.3779 4.4532805444878034e+18 8.1108473129710670e+24
14.70775 2440601 2778364185250.5522 4.5205802793357578e+18 8.2746900160600274e+24
14.71276 2452835 2806288242542.5112 4.5889026324416947e+18 8.4418560472666691e+24
14.71776 2465130 2834492203205.4829 4.6582557390465075e+18 8.6123946337784293e+24
