u w Y P_over_sqrtY rms16 mean16
29179 2.0002742 6.8542445 0.052585 0.113462 -0.067135
29191 2.0002741 6.8514268 0.077143 0.045295 0.021167
29197 21.466409 6.8500188 -0.114580 0.107060 -0.102423
29199 6.0024669 6.8495496 -0.076758 0.099957 0.044620
29209 2.0002739 6.8472046 -0.031087 0.071731 0.045914
29217 6.0024653 6.8453298 0.072714 0.052442 0.018761
29221 2.0002738 6.8443927 0.018233 0.162116 -0.126372
29239 9.3422797 6.8401792 0.026384 0.027991 0.001248
29251 2.0002735 6.8373731 -0.168741 0.108642 -0.021216
29263 5.7880631 6.8345693 -0.032195 0.182049 -0.161378
29269 2.0002734 6.8331682 0.081476 0.160615 0.152762
29287 2.0002732 6.8289685 -0.107456 0.126272 -0.124928
29289 17.426149 6.8285022 -0.094432 0.120679 -0.118948
29307 6.0024578 6.8243082 -0.130456 0.078502 -0.010541
29311 2.0002730 6.8233769 -0.143244 0.085843 -0.028052
29317 5.0798354 6.8219804 -0.057630 0.107742 -0.103282
29329 4.1981034 6.8191892 -0.234317 0.201848 -0.195919
29341 13.865438 6.8164003 0.079007 0.140833 -0.086412
29343 6.0024547 6.8159357 -0.063903 0.122309 -0.118352
29347 2.0002726 6.8150066 0.023852 0.106034 -0.074540
29361 6.0024532 6.8117571 -0.030278 0.130272 -0.113973
29379 28.080287 6.8075836 -0.106986 0.086487 -0.083850
29383 2.0002723 6.8066569 -0.001148 0.166167 -0.137056
29389 2.0002722 6.8052673 -0.062381 0.174139 -0.159735
29401 2.0002721 6.8024897 -0.188559 0.184804 -0.183182
29407 9.3422286 6.8011018 -0.096659 0.079726 -0.076903
29413 4.2930852 6.7997144 0.001242 0.043016 -0.031460
29419 14.036620 6.7983276 -0.015680 0.076802 0.050586
29431 5.0797843 6.7955557 -0.150184 0.211035 -0.204431
29433 6.0024472 6.7950939 -0.031551 0.060962 0.024870
29437 2.0002718 6.7941706 -0.161828 0.097107 -0.044755
29443 2.0002717 6.7927861 -0.123860 0.150633 -0.149702
29451 6.0024457 6.7909409 0.120993 0.177366 0.172304
29467 4.2590063 6.7872535 -0.032531 0.192265 -0.171562
29473 2.0002715 6.7858718 0.122341 0.125309 -0.044145
29487 6.0024427 6.7826500 -0.022642 0.174122 -0.149039
29497 5.7879814 6.7803505 -0.041011 0.074382 -0.068678
29503 4.1932985 6.7789716 0.268010 0.306914 0.302164
29523 17.425409 6.7743793 -0.009333 0.154209 -0.131875
29527 2.0002710 6.7734616 -0.113697 0.171052 -0.167847
29533 9.3421906 6.7720855 0.093911 0.058841 0.037838
29539 4.2145889 6.7707099 0.022190 0.068245 -0.042972
29541 13.465983 6.7702515 0.053360 0.059785 -0.034997
29569 2.0002706 6.7638405 0.143255 0.082469 0.040658
29577 6.0024353 6.7620110 -0.152847 0.080382 -0.019765
29581 2.0002705 6.7610966 0.135191 0.080393 0.045593
29587 2.0002704 6.7597256 -0.043143 0.103884 0.065418
29599 2.0002703 6.7569850 -0.000553 0.192114 -0.161056
29611 2.0002702 6.7542467 -0.003062 0.071011 -0.051788
29613 6.0024324 6.7537906 -0.231325 0.273970 -0.268045
29617 9.3421654 6.7528784 0.116625 0.092440 0.082225
29629 2.0002700 6.7501434 -0.030773 0.056890 0.033510
29641 2.0002699 6.7474107 -0.005686 0.221052 -0.191665
29649 6.0024294 6.7455901 -0.243440 0.279942 -0.273895
29653 5.7879276 6.7446801 -0.027763 0.073498 -0.067811
29659 24.076306 6.7433157 0.043369 0.059208 0.057941
29671 2.0002697 6.7405885 -0.146221 0.092484 -0.044055
29683 2.0002696 6.7378634 0.000473 0.183279 -0.155995
29701 9.3421404 6.7337800 -0.064107 0.042052 -0.033637
29703 6.0024250 6.7333266 -0.015956 0.053924 0.039887
29707 4.3161527 6.7324200 -0.074204 0.132627 -0.129212
29713 4.4359348 6.7310605 -0.127513 0.079638 -0.033174
29721 6.0024235 6.7292487 0.048142 0.075238 -0.034340
29731 5.7879009 6.7269853 0.065474 0.147949 0.138421
29757 83.970370 6.7211076 -0.051788 0.038737 -0.034890
29761 2.0002688 6.7202043 -0.214377 0.278248 -0.271525
29773 5.0796332 6.7174957 -0.002208 0.093032 0.076668
29779 4.2271195 6.7161422 -0.194883 0.193894 -0.190359
29793 6.0024176 6.7129863 0.138935 0.090843 0.001784
29803 2.0002685 6.7107338 -0.029394 0.124654 -0.108707
29809 5.7878744 6.7093831 0.022778 0.148427 -0.114970
29811 15.317148 6.7089329 0.055243 0.111730 0.105338
29827 9.3421032 6.7053341 -0.014763 0.061892 -0.057088
29829 13.165177 6.7048845 0.264446 0.255275 0.251713
29833 2.0002682 6.7039855 0.007143 0.086948 -0.075191
29847 6.0024133 6.7008410 -0.110481 0.130384 -0.127933
29851 2.0002680 6.6999431 0.119210 0.135025 -0.058417
29857 4.2736804 6.6985966 -0.112581 0.075650 -0.015746
29863 2.0002679 6.6972508 0.146719 0.097769 -0.008946
29881 2.0002678 6.6932164 0.043058 0.156912 0.143095
29883 28.078929 6.6927685 -0.064730 0.044650 -0.036143
29901 6.0024089 6.6887395 -0.057518 0.209464 -0.189712
29911 9.3420786 6.6865033 0.018326 0.042910 -0.030867
29917 2.0002674 6.6851623 -0.090618 0.123296 -0.120182
29919 6.0024075 6.6847154 -0.029161 0.054457 -0.047693
29941 4.2582756 6.6798036 0.126021 0.124650 0.122141
29947 2.0002672 6.6784653 -0.071221 0.136726 -0.133105
29959 2.0002671 6.6757902 0.117493 0.084993 0.067457
29973 13.021831 6.6726721 -0.093294 0.146317 -0.143815
29977 4.6116688 6.6717817 -0.034765 0.205980 -0.184210
29983 2.0002669 6.6704466 -0.076281 0.054308 -0.001867
29989 2.0002668 6.6691120 -0.082923 0.139672 -0.137213
29991 17.423965 6.6686673 0.028263 0.143606 -0.109462
30001 5.0795344 6.6664445 0.105480 0.071390 0.002649
30007 4.5070782 6.6651115 -0.087364 0.078526 0.033275
30009 28.078596 6.6646673 -0.155215 0.118590 -0.112233
30013 2.0002666 6.6637790 -0.170552 0.266431 -0.257301
30027 6.0023988 6.6606721 -0.026857 0.156040 -0.136947
30043 5.7877956 6.6571248 0.052900 0.049270 -0.023732
30049 4.1931275 6.6557955 0.076445 0.179677 0.169243
30079 9.3420297 6.6491572 0.093587 0.074234 0.055629
30081 13.656112 6.6487151 0.093818 0.162537 0.152795
30091 2.0002659 6.6465056 -0.013183 0.060195 0.039756
30097 2.0002658 6.6451806 0.076195 0.176512 -0.124706
30099 13.051057 6.6447390 -0.100601 0.182228 -0.176415
30103 2.0002658 6.6438561 -0.121608 0.247664 -0.234327
30109 2.0002657 6.6425321 -0.236534 0.130701 -0.054283
30117 6.0023916 6.6407677 -0.090459 0.204145 -0.192402
30121 27.292785 6.6398858 -0.004904 0.010620 0.008893
30133 2.0002655 6.6372416 -0.153213 0.096643 -0.041835
30139 2.0002655 6.6359202 0.044014 0.185409 -0.145253
30163 22.067124 6.6306402 0.019757 0.026404 0.011177
30169 2.0002652 6.6293215 -0.115465 0.170013 -0.165547
30181 2.0002651 6.6266857 -0.136798 0.248789 -0.236079
30187 2.0002650 6.6253685 -0.090031 0.174753 -0.165777
30193 4.2132217 6.6240519 0.169970 0.230082 0.223743
30207 6.0023845 6.6209819 -0.143813 0.089884 -0.041940
30211 2.0002648 6.6201053 -0.102579 0.156082 -0.153955
30223 2.0002647 6.6174768 -0.062521 0.209958 -0.189268
30229 12.526910 6.6161633 -0.085492 0.208139 -0.195592
30241 2.0002646 6.6135379 0.025012 0.071980 -0.044617
30253 2.0002645 6.6109146 -0.045810 0.116880 -0.109782
30259 2.0002644 6.6096038 -0.043189 0.061485 0.035939
30271 2.0002643 6.6069836 0.097458 0.079086 -0.011164
30279 6.0023788 6.6052380 -0.054626 0.208182 -0.187247
30289 9.3419693 6.6030572 -0.174075 0.122417 -0.110560
30297 6.0023774 6.6013137 0.025660 0.040488 -0.007028
30301 4.1914445 6.6004422 0.127861 0.150184 0.146859
30307 2.0002640 6.5991355 0.006646 0.166713 -0.141878
30313 2.0002639 6.5978293 -0.020768 0.172514 -0.149170
30319 2.0002639 6.5965236 0.093235 0.135392 0.129077
30333 6.0023746 6.5934790 -0.192135 0.107198 -0.050373
30343 5.0793890 6.5913061 -0.107470 0.085034 0.012782
30351 13.109167 6.5895687 -0.136939 0.152670 -0.149561
30361 4.2260500 6.5873983 0.223416 0.247573 0.243638
30367 2.0002635 6.5860967 -0.177801 0.171746 -0.170062
30373 9.3419454 6.5847957 -0.058627 0.068913 -0.067109
30387 28.077616 6.5817619 0.081567 0.072556 0.071132
30391 2.0002633 6.5808957 0.014856 0.137687 -0.107294
30403 2.0002632 6.5782982 -0.171237 0.106691 -0.053281
30423 6.0023676 6.5739736 0.152678 0.091809 0.039764
30427 2.0002630 6.5731094 0.024298 0.153793 0.138645
30433 5.7876670 6.5718135 0.031588 0.163377 -0.130108
30439 4.3152933 6.5705181 0.050877 0.125222 -0.089348
30441 13.071820 6.5700864 -0.130942 0.078008 -0.023312
30451 4.5067525 6.5679288 -0.169309 0.175597 -0.174006
30457 24.064790 6.5666349 0.027567 0.023389 0.001748
30469 2.0002626 6.5640487 -0.017495 0.074746 0.052040
30477 6.0023634 6.5623257 -0.007061 0.119350 -0.110034
30487 4.4352791 6.5601732 -0.069014 0.050999 0.016893
30493 2.0002624 6.5588824 0.133485 0.077338 -0.000392
30499 9.3419098 6.5575921 -0.055635 0.036248 -0.028909
30511 5.7876417 6.5550129 -0.070943 0.071414 0.022039
30513 28.077295 6.5545833 -0.044860 0.060388 -0.058321
30517 2.0002622 6.5537242 0.120614 0.096538 -0.029715
30529 2.0002621 6.5511481 0.087608 0.130486 0.126193
30531 6.0023592 6.5507189 0.143223 0.104401 -0.019798
30541 9.3418980 6.5485740 -0.113316 0.076761 -0.067545
30553 2.0002619 6.5460020 -0.028922 0.073278 0.053765
30559 2.0002618 6.5447168 -0.158436 0.257123 -0.248444
30571 5.0792939 6.5421478 -0.077908 0.055315 0.003742
30577 2.0002617 6.5408640 -0.170679 0.153876 -0.150373
30607 4.1997873 6.5344529 0.111660 0.160002 -0.098363
30619 4.2915309 6.5318920 -0.216667 0.204000 -0.199441
30631 2.0002612 6.5293330 0.123750 0.084503 -0.009701
30637 2.0002612 6.5280543 -0.239807 0.129177 -0.067314
30639 28.076976 6.5276282 0.020228 0.021446 0.006229
30643 2.0002611 6.5267761 0.138909 0.138798 -0.057983
30649 2.0002611 6.5254984 0.122955 0.159519 -0.093432
30661 2.0002610 6.5229445 0.078735 0.052282 0.004833
30667 27.286842 6.5216682 -0.056999 0.046278 -0.044437
30673 4.5065932 6.5203925 0.054092 0.040967 -0.008947
30693 17.421882 6.5161437 -0.118143 0.078265 0.012976
30697 2.0002606 6.5152947 -0.203230 0.122246 -0.061962
30703 2.0002606 6.5140214 0.098301 0.081227 -0.022770
30721 4.6112049 6.5102047 0.003223 0.076346 0.065453
30727 2.0002604 6.5089335 0.017211 0.157615 -0.128136
30729 6.0023440 6.5085099 0.001894 0.077921 -0.059753
30733 4.2724777 6.5076628 -0.276203 0.285356 -0.279655
30747 13.651682 6.5046996 0.195710 0.182084 -0.076715
30757 2.0002601 6.5025848 -0.068387 0.090941 -0.088279
30763 2.0002601 6.5013165 0.196222 0.195675 0.191879
30781 2.0002599 6.4975147 -0.038873 0.070999 0.048881
30783 13.946313 6.4970926 -0.193030 0.264983 -0.257693
30799 5.0792002 6.4937173 -0.071824 0.120953 -0.118496
30801 6.0023385 6.4932957 -0.005990 0.088144 -0.078748
30817 2.0002596 6.4899244 0.132316 0.127647 -0.059647
30819 6.0023371 6.4895032 -0.138852 0.083231 -0.036371
30823 5.7875417 6.4886611 -0.014330 0.084731 0.069136
30829 2.0002595 6.4873982 0.025805 0.038740 -0.002776
30837 15.313222 6.4857152 -0.090249 0.086926 0.032469
30841 2.0002594 6.4848740 0.030825 0.076192 -0.062794
30847 4.2119133 6.4836127 -0.105850 0.059801 0.003138
30853 2.0002593 6.4823518 -0.156695 0.252364 -0.243361
30859 2.0002593 6.4810914 0.077568 0.148550 -0.101816
30871 2.0002592 6.4785721 -0.025324 0.089819 -0.084756
30891 28.076346 6.4743777 0.023488 0.020501 -0.004636
30901 5.7875170 6.4722825 -0.111731 0.206909 -0.197073
30907 4.6110925 6.4710260 0.107645 0.188240 0.181174
30909 6.0023303 6.4706073 0.020450 0.162050 -0.131950
30913 5.0791538 6.4697700 -0.192908 0.178599 -0.174907
30931 2.0002587 6.4660050 -0.093404 0.064125 -0.018885
30937 2.0002586 6.4647509 0.023947 0.162426 -0.128776
30949 2.0002585 6.4622443 0.039862 0.105006 0.095579
30961 9.3417817 6.4597397 -0.070814 0.058486 -0.056649
30963 6.0023263 6.4593224 -0.093060 0.077166 0.029892
30979 5.7874924 6.4559863 0.000400 0.161562 -0.135761
30997 4.1937426 6.4522373 -0.118357 0.154460 -0.153109
30999 6.0023236 6.4518210 0.015499 0.117993 -0.091650
31003 21.412760 6.4509886 -0.007423 0.040999 -0.033168
31021 4.2910399 6.4472454 -0.023073 0.159352 -0.139556
31033 2.0002578 6.4447524 -0.066321 0.069717 0.040884
31039 2.0002578 6.4435066 -0.116045 0.165251 -0.163531
31051 2.0002577 6.4410164 0.227097 0.135291 0.102370
31057 5.7874680 6.4397720 -0.095238 0.071464 0.022061
31063 2.0002576 6.4385282 0.125495 0.103763 -0.028888
31069 2.0002575 6.4372848 -0.123090 0.188698 -0.181895
31071 6.0023182 6.4368704 -0.234235 0.121727 -0.055931
31081 2.0002574 6.4347994 -0.028978 0.114897 -0.108938
31087 9.3417474 6.4335574 -0.106389 0.100081 -0.094486
31089 13.454073 6.4331436 0.156136 0.195965 0.191703
31107 6.0023155 6.4294210 0.044082 0.063185 -0.036627
31123 2.0002571 6.4261157 -0.220226 0.198650 -0.195040
31129 9.3417361 6.4248771 0.021832 0.031616 0.030729
31143 28.075727 6.4219889 -0.008372 0.030367 -0.027384
31147 2.0002569 6.4211642 -0.140402 0.220572 -0.212618
31153 2.0002568 6.4199275 -0.106299 0.246990 -0.232244
31159 2.0002568 6.4186912 -0.020739 0.046226 0.032958
31171 21.134672 6.4162202 -0.049754 0.025873 -0.022023
31177 2.0002566 6.4149854 0.154308 0.101707 0.028116
31179 15.311971 6.4145739 -0.089894 0.133888 -0.132313
31183 2.0002566 6.4137511 0.018150 0.115068 0.101069
31189 2.0002565 6.4125172 -0.035459 0.203794 -0.180615
31197 6.0023088 6.4108728 0.097564 0.135490 0.130106
31219 2.0002563 6.4063551 0.133430 0.085587 0.053182
31231 2.0002562 6.4038936 0.089767 0.182193 -0.129301
31237 2.0002561 6.4026635 0.103399 0.160914 -0.104124
31243 4.1887716 6.4014339 -0.165388 0.101347 -0.047405
31249 2.0002560 6.4002048 0.067009 0.066263 -0.009907
31261 4.4346562 6.3977480 -0.138711 0.163078 -0.160195
31267 2.0002559 6.3965203 -0.120178 0.066970 -0.009484
31269 28.075421 6.3961112 -0.023586 0.052777 -0.051136
31279 4.6108716 6.3940663 -0.123714 0.222340 -0.212112
31287 6.0023022 6.3924314 -0.169453 0.259350 -0.250591
31321 2.0002555 6.3854922 -0.109798 0.215647 -0.205416
31327 2.0002554 6.3842692 0.187660 0.221046 0.213938
31333 2.0002554 6.3830466 0.168435 0.104589 0.028353
31341 13.943277 6.3814173 -0.097326 0.057915 0.007440
31357 2.0002552 6.3781612 -0.187987 0.253061 -0.246239
31359 6.0022969 6.3777544 -0.035635 0.084958 -0.074454
31363 4.2562171 6.3769410 -0.021966 0.125319 -0.108505
31369 15.113038 6.3757213 -0.043577 0.080170 0.057276
31377 6.0022956 6.3740957 -0.048397 0.211990 -0.191757
31381 9.3416685 6.3732832 -0.170535 0.110794 -0.098813
31387 2.0002549 6.3720649 -0.096395 0.152389 -0.150367
31393 2.0002549 6.3708470 0.038038 0.076422 0.071125
31413 13.647442 6.3667908 -0.038957 0.199058 -0.179072
31431 6.0022916 6.3631447 0.105869 0.078569 -0.014833
31459 4.1874147 6.3574812 -0.151815 0.156073 -0.154817
31477 2.0002542 6.3538457 -0.227644 0.118021 -0.057366
31483 5.0789272 6.3526348 0.058686 0.145862 -0.107712
31489 2.0002541 6.3514243 -0.019997 0.144742 -0.126913
31503 6.0022864 6.3486017 -0.045060 0.197162 -0.180595
31513 2.0002539 6.3465871 -0.163800 0.168519 -0.166847
31519 4.4344553 6.3453790 0.227660 0.268010 0.261298
31521 74.716444 6.3449764 -0.141351 0.104734 -0.096113
31531 2.0002538 6.3429641 0.013170 0.122778 -0.099617
31539 6.0022838 6.3413551 -0.177005 0.260802 -0.252065
31543 2.0002537 6.3405510 -0.118061 0.170494 -0.167942
31549 9.3416241 6.3393451 -0.009181 0.016524 -0.011836
31557 13.095549 6.3377381 0.125061 0.074478 0.035993
31561 4.5059785 6.3369348 0.074170 0.136350 0.126076
31567 2.0002535 6.3357304 -0.072826 0.186684 -0.173909
31573 2.0002534 6.3345263 -0.118144 0.235693 -0.224138
31591 9.3416131 6.3309170 -0.161899 0.110940 -0.102580
31593 6.0022799 6.3305163 0.098944 0.167832 0.159964
31597 5.0788829 6.3297148 0.000877 0.036969 -0.021911
31609 4.2713422 6.3273118 0.070769 0.090010 -0.052420
31621 4.2165550 6.3249107 -0.087288 0.051977 0.005113
31627 2.0002530 6.3237108 -0.051325 0.110284 -0.105777
31629 17.419248 6.3233109 -0.147766 0.213104 -0.205372
31633 9.3416021 6.3225113 -0.028580 0.035019 -0.034440
31651 4.6106559 6.3189157 -0.109090 0.220241 -0.210068
31657 2.0002527 6.3177180 -0.056222 0.214260 -0.196048
31663 2.0002527 6.3165209 -0.113961 0.062314 0.000356
31681 5.7872768 6.3129320 -0.092391 0.116033 -0.114690
31687 2.0002525 6.3117367 0.186147 0.210560 0.206114
31699 2.0002524 6.3093473 -0.019992 0.197769 -0.174776
31701 6.0022721 6.3089492 0.141371 0.209485 0.203160
31711 5.0788388 6.3069597 -0.088448 0.129588 -0.127043
31719 12.992934 6.3053690 -0.197009 0.099249 -0.025313
31723 2.0002522 6.3045740 0.068382 0.072689 -0.024704
31729 2.0002522 6.3033818 -0.111346 0.067401 -0.010756
31741 2.0002521 6.3009987 -0.134536 0.249177 -0.236575
31759 27.275577 6.2974275 -0.093215 0.058387 -0.052680
31771 2.0002518 6.2950489 -0.207294 0.114675 -0.054499
31777 4.4342578 6.2938603 -0.136296 0.242419 -0.230630
31783 4.5058302 6.2926722 0.132798 0.141683 -0.073116
31791 6.0022656 6.2910887 0.193107 0.104264 0.023533
31831 4.1917366 6.2831831 0.037108 0.167597 0.154941
31837 13.975089 6.2819989 -0.065364 0.094634 -0.092148
31843 9.3415475 6.2808152 0.048674 0.045639 0.044832
31849 2.0002512 6.2796320 -0.091398 0.129812 -0.128205
31861 4.1882415 6.2772669 0.061130 0.176404 -0.134730
31863 48.414815 6.2768729 -0.034828 0.087338 -0.083698
31873 2.0002510 6.2749035 0.071481 0.133434 0.125930
31881 6.0022592 6.2733289 -0.027181 0.235397 -0.209334
31891 2.0002509 6.2713618 -0.091391 0.124745 -0.122689
31903 4.3136937 6.2690029 -0.142013 0.222503 -0.215353
31917 6.0022567 6.2662531 -0.030968 0.207915 -0.185532
31927 9.3415259 6.2642904 -0.209970 0.139194 -0.126105
31953 6.0022542 6.2591932 -0.152244 0.078083 -0.012737
31957 2.0002504 6.2584097 0.044757 0.093525 0.087229
31963 2.0002503 6.2572349 -0.041744 0.121021 -0.116856
31969 9.3415151 6.2560606 -0.088331 0.068159 -0.066781
31971 6.0022529 6.2556692 -0.162850 0.084030 -0.016818
31981 2.0002502 6.2537131 0.053448 0.164418 0.153214
31989 6.0022516 6.2521492 -0.150760 0.160551 -0.156619
32023 4.6104452 6.2455110 -0.150059 0.083719 -0.013453
32029 2.0002498 6.2443411 0.042249 0.164831 -0.130392
32047 4.2707979 6.2408338 -0.120251 0.147582 -0.146688
32053 24.043507 6.2396656 -0.066507 0.061151 -0.058259
32059 2.0002496 6.2384978 -0.212284 0.180544 -0.176185
32061 6.0022466 6.2381086 0.001537 0.083794 -0.069793
32071 5.7871611 6.2361635 0.049458 0.167575 -0.132111
32077 2.0002494 6.2349970 0.132900 0.117213 -0.046103
32083 2.0002494 6.2338310 -0.251537 0.121899 -0.056788
32089 2.0002493 6.2326654 0.017281 0.094519 -0.080989
32097 17.417989 6.2311119 -0.106583 0.075700 0.028221
32107 4.2230772 6.2291712 -0.043988 0.069809 0.048400
32119 2.0002491 6.2268439 -0.225754 0.274534 -0.267291
32133 6.0022415 6.2241310 0.119473 0.115015 -0.050812
32137 9.3414723 6.2233563 -0.039828 0.018077 -0.008855
32143 2.0002489 6.2221946 0.055920 0.044477 -0.013676
32149 5.7871383 6.2210333 0.009213 0.074525 0.067036
32151 28.073346 6.2206463 -0.003973 0.036319 -0.033648
32167 5.0786659 6.2175521 -0.002727 0.083436 0.073046
32169 6.0022390 6.2171656 0.171724 0.102444 -0.002791
32173 2.0002487 6.2163926 -0.089759 0.128634 -0.127184
32179 9.3414616 6.2152335 -0.140205 0.105470 -0.097864
32187 6.0022378 6.2136888 -0.226427 0.197977 -0.193954
32191 2.0002485 6.2129167 0.051164 0.113677 0.105141
32203 2.0002485 6.2106015 0.018443 0.177582 -0.146154
32209 4.6103417 6.2094446 0.025156 0.108399 0.100005
32221 9.3414510 6.2071320 0.066388 0.052655 0.051054
32227 13.778847 6.2059764 -0.069291 0.115613 -0.113024
32233 2.0002482 6.2048211 0.021438 0.157420 0.144011
32239 4.2154882 6.2036664 -0.115273 0.185869 -0.177805
32251 2.0002481 6.2013581 -0.025997 0.086132 0.072301
32257 2.0002480 6.2002046 -0.031370 0.130154 -0.124755
32259 6.0022328 6.1998202 -0.010032 0.132665 -0.116199
32281 5.0786234 6.1955949 0.023910 0.174916 -0.143337
32293 4.4338722 6.1932927 -0.195136 0.094771 -0.022549
32299 2.0002477 6.1921422 0.022453 0.046193 -0.033702
32311 4.2549465 6.1898425 0.001355 0.042409 -0.028159
32313 6.0022290 6.1894594 -0.065227 0.108371 -0.106317
32323 2.0002475 6.1875445 0.111420 0.132614 -0.080963
32331 17.417374 6.1860134 -0.087827 0.069729 0.032006
32341 2.0002474 6.1841007 0.029358 0.080498 -0.060403
32347 9.3414194 6.1829536 0.033140 0.030678 0.010142
32353 2.0002473 6.1818069 0.087926 0.045957 -0.004825
32359 2.0002473 6.1806607 0.097922 0.128153 0.123202
32367 6.0022253 6.1791331 0.106006 0.081007 -0.001318
32371 2.0002472 6.1783695 -0.104943 0.230617 -0.217475
32377 2.0002471 6.1772246 0.073474 0.166115 0.159101
32401 2.0002469 6.1726490 -0.196853 0.090915 -0.036073
32403 28.072775 6.1722680 0.003307 0.035369 0.032818
32413 2.0002468 6.1703637 -0.122161 0.255865 -0.243025
32437 4.1847444 6.1657983 0.158344 0.087774 0.043777
32443 2.0002466 6.1646580 -0.105363 0.052414 -0.004397
32449 4.5053976 6.1635181 -0.239655 0.277409 -0.270136
32457 13.937520 6.1619990 -0.047217 0.057524 0.036504
32467 2.0002464 6.1601010 0.211523 0.124852 0.097721
32473 9.3413880 6.1589628 -0.099589 0.057459 -0.052644
32479 2.0002463 6.1578251 -0.085654 0.132578 -0.131084
32491 2.0002463 6.1555508 -0.089521 0.234961 -0.220794
32493 6.0022167 6.1551719 0.136440 0.064802 0.012821
32497 2.0002462 6.1544143 -0.083213 0.191112 -0.180154
32503 2.0002462 6.1532782 -0.046035 0.092361 0.071819
32511 6.0022155 6.1517640 0.038316 0.174644 -0.138794
32529 28.072492 6.1483599 0.058445 0.037296 0.015598
