u w Y P_over_sqrtY rms16 mean16
31363 4.2562171 318.84705 -0.227818 0.149331 -0.145604
31369 15.113038 318.78606 0.095737 0.040849 0.016083
31377 6.0022956 318.70478 0.208796 0.167798 0.160843
31381 9.3416685 318.66416 -0.072190 0.038548 -0.032587
31387 2.0002549 318.60324 0.157190 0.198374 0.194441
31393 2.0002549 318.54235 -0.175663 0.141967 -0.133222
31413 13.647442 318.33954 -0.015174 0.116631 -0.079731
31431 6.0022916 318.15723 -0.071180 0.107267 -0.102326
31459 4.1874147 317.87406 -0.118424 0.102168 -0.088760
31477 2.0002542 317.69228 0.098041 0.056756 0.032380
31483 5.0789272 317.63174 -0.007953 0.040560 -0.030730
31489 2.0002541 317.57122 0.185146 0.130030 0.070991
31503 6.0022864 317.43009 0.178364 0.138559 0.125536
31513 2.0002539 317.32936 -0.276298 0.181751 -0.175143
31519 4.4344553 317.26895 0.251798 0.221447 0.196164
31521 74.716444 317.24882 -0.100345 0.051777 -0.041995
31531 2.0002538 317.14820 -0.080545 0.154696 -0.134379
31539 6.0022838 317.06776 0.026092 0.098238 -0.017354
31543 2.0002537 317.02755 0.358343 0.376434 0.373121
31549 9.3416241 316.96726 -0.019900 0.031618 0.012922
31557 13.095549 316.88690 0.004212 0.135762 -0.124314
31561 4.5059785 316.84674 -0.019182 0.040297 0.008481
31567 2.0002535 316.78652 -0.090785 0.106699 -0.093987
31573 2.0002534 316.72632 -0.075416 0.123624 -0.115099
31591 9.3416131 316.54585 0.056831 0.041302 0.034770
31593 6.0022799 316.52581 -0.024911 0.177022 -0.147735
31597 5.0788829 316.48574 -0.054359 0.043920 -0.031789
31609 4.2713422 316.36559 0.136181 0.133935 0.128713
31621 4.2165550 316.24553 -0.005382 0.041622 -0.005588
31627 2.0002530 316.18554 -0.062769 0.119079 -0.085296
31629 17.419248 316.16554 0.041926 0.055283 0.042931
31633 9.3416021 316.12557 -0.064060 0.039537 -0.017515
31651 4.6106559 315.94578 -0.006481 0.043620 0.014380
31657 2.0002527 315.88590 0.127312 0.123718 0.101838
31663 2.0002527 315.82604 -0.181949 0.169078 -0.158310
31681 5.7872768 315.64660 -0.108485 0.071443 -0.065557
31687 2.0002525 315.58683 0.093787 0.118157 0.111568
31699 2.0002524 315.46736 0.102126 0.057190 0.001290
31701 6.0022721 315.44746 -0.085618 0.056934 -0.014233
31711 5.0788388 315.34799 -0.163917 0.160595 -0.147850
31719 12.992934 315.26845 0.097829 0.110803 0.098244
31723 2.0002522 315.22870 -0.047853 0.092462 -0.066462
31729 2.0002522 315.16909 -0.054505 0.066902 0.039473
31741 2.0002521 315.04994 0.252553 0.213126 0.209482
31759 27.275577 314.87138 -0.053520 0.031143 -0.022919
31771 2.0002518 314.75245 0.301024 0.175007 0.155529
31777 4.4342578 314.69302 0.054910 0.115781 0.101023
31783 4.5058302 314.63361 0.253360 0.223157 0.212335
31791 6.0022656 314.55443 0.061892 0.118395 0.106443
31831 4.1917366 314.15915 -0.004659 0.082614 0.071262
31837 13.975089 314.09995 -0.096023 0.054789 0.001564
31843 9.3415475 314.04076 0.102126 0.073762 0.052034
31849 2.0002512 313.98160 0.009185 0.059978 0.021585
31861 4.1882415 313.86334 -0.021393 0.161167 -0.150821
31863 48.414815 313.84364 -0.099409 0.110245 -0.103724
31873 2.0002510 313.74518 0.155474 0.118786 0.105999
31881 6.0022592 313.66645 -0.012720 0.091053 -0.042009
31891 2.0002509 313.56809 0.147828 0.081473 0.059880
31903 4.3136937 313.45015 -0.126947 0.112074 -0.105952
31917 6.0022567 313.31265 -0.070384 0.074037 -0.062128
31927 9.3415259 313.21452 0.130090 0.117916 0.115450
31953 6.0022542 312.95966 0.104021 0.092800 0.081487
31957 2.0002504 312.92049 -0.015693 0.084602 0.064616
31963 2.0002503 312.86175 -0.226332 0.138783 -0.131530
31969 9.3415151 312.80303 0.013268 0.049092 0.037218
31971 6.0022529 312.78346 0.100613 0.123382 -0.012783
31981 2.0002502 312.68566 0.150193 0.147509 0.124445
31989 6.0022516 312.60746 0.008421 0.121250 -0.040667
32023 4.6104452 312.27555 -0.142777 0.104298 -0.095192
32029 2.0002498 312.21705 0.222656 0.179923 0.171732
32047 4.2707979 312.04169 -0.139717 0.139262 -0.126777
32053 24.043507 311.98328 0.007207 0.028943 0.004592
32059 2.0002496 311.92489 -0.001339 0.109198 0.091332
32061 6.0022466 311.90543 -0.107045 0.148865 -0.139760
32071 5.7871611 311.80818 -0.102187 0.130220 -0.124681
32077 2.0002494 311.74985 -0.093485 0.121658 -0.111462
32083 2.0002494 311.69155 -0.073412 0.060792 -0.039388
32089 2.0002493 311.63327 0.275599 0.237449 0.234823
32097 17.417989 311.55560 0.093149 0.095451 0.045247
32107 4.2230772 311.45856 -0.103021 0.232170 -0.218361
32119 2.0002491 311.34220 -0.129786 0.188082 -0.182677
32133 6.0022415 311.20655 -0.145658 0.146796 -0.139202
32137 9.3414723 311.16781 0.007554 0.047728 -0.025074
32143 2.0002489 311.10973 0.063883 0.081665 -0.047756
32149 5.7871383 311.05167 0.118662 0.096775 0.095205
32151 28.073346 311.03232 0.000165 0.090001 0.076344
32167 5.0786659 310.87761 -0.114884 0.072898 0.020879
32169 6.0022390 310.85828 -0.073602 0.049413 -0.003732
32173 2.0002487 310.81963 0.033884 0.101127 -0.055057
32179 9.3414616 310.76168 -0.130163 0.178166 -0.175697
32187 6.0022378 310.68444 -0.093383 0.069654 -0.027208
32191 2.0002485 310.64583 0.019147 0.059651 -0.041763
32203 2.0002485 310.53007 -0.117091 0.220342 -0.211986
32209 4.6103417 310.47223 0.136244 0.110849 0.094302
32221 9.3414510 310.35660 0.058162 0.051243 0.048283
32227 13.778847 310.29882 -0.070271 0.050501 -0.042952
32233 2.0002482 310.24106 0.048800 0.082924 0.067991
32239 4.2154882 310.18332 0.070296 0.128677 0.111716
32251 2.0002481 310.06790 -0.080175 0.082649 -0.024691
32257 2.0002480 310.01023 -0.227084 0.160523 -0.155195
32259 6.0022328 309.99101 -0.081534 0.062909 -0.005001
32281 5.0786234 309.77975 -0.208033 0.167952 -0.159073
32293 4.4338722 309.66463 0.038647 0.042482 -0.018951
32299 2.0002477 309.60711 -0.091172 0.086679 -0.039596
32311 4.2549465 309.49212 0.130884 0.146474 0.137729
32313 6.0022290 309.47297 0.263823 0.237169 0.234281
32323 2.0002475 309.37722 0.208539 0.123743 0.064677
32331 17.417374 309.30067 -0.037866 0.059818 0.015636
32341 2.0002474 309.20503 -0.151173 0.101576 -0.012445
32347 9.3414194 309.14768 0.038750 0.040829 -0.002351
32353 2.0002473 309.09035 -0.017763 0.039828 -0.009435
32359 2.0002473 309.03304 0.147081 0.200078 0.196624
32367 6.0022253 308.95665 -0.095241 0.046771 -0.020202
32371 2.0002472 308.91848 0.057422 0.069081 0.034821
32377 2.0002471 308.86123 0.192814 0.191787 0.187514
32401 2.0002469 308.63245 -0.070732 0.134000 -0.109052
32403 28.072775 308.61340 0.050317 0.071813 0.063102
32413 2.0002468 308.51819 -0.001435 0.040109 0.012647
32437 4.1847444 308.28992 -0.067122 0.063733 -0.045527
32443 2.0002466 308.23290 0.009652 0.057471 -0.002767
32449 4.5053976 308.17591 -0.109083 0.130964 -0.124662
32457 13.937520 308.09995 -0.133041 0.079668 -0.074849
32467 2.0002464 308.00505 0.111482 0.162662 0.146100
32473 9.3413880 307.94814 0.120405 0.137930 0.127508
32479 2.0002463 307.89125 0.250661 0.169207 0.163805
32491 2.0002463 307.77754 -0.090346 0.164049 -0.144665
32493 6.0022167 307.75859 -0.184787 0.143517 -0.112383
32497 2.0002462 307.72071 0.067391 0.151457 -0.102911
32503 2.0002462 307.66391 -0.028827 0.115233 -0.083007
32511 6.0022155 307.58820 0.317867 0.324205 0.319240
32529 28.072492 307.41800 -0.071068 0.115107 -0.111286
32533 2.0002459 307.38020 -0.007021 0.052039 -0.040958
32539 5.7870259 307.32352 -0.026062 0.037918 -0.004669
32547 15.307231 307.24798 0.059828 0.042296 -0.003551
32551 4.4336841 307.21022 0.084359 0.112347 0.092890
32557 9.3413672 307.15361 0.054278 0.063193 0.050706
32563 2.0002457 307.09701 0.069455 0.036386 0.023608
32569 2.0002457 307.04044 -0.118128 0.079320 -0.070222
32581 4.6101383 306.92735 0.083125 0.065544 0.060182
32583 6.0022106 306.90851 0.013525 0.087061 0.060665
32587 2.0002455 306.87084 -0.055027 0.068337 0.026677
32599 9.3413568 306.75788 -0.009768 0.037398 -0.022724
32601 6.0022093 306.73906 -0.067418 0.078562 0.041527
32611 2.0002453 306.64500 -0.044927 0.126965 0.055045
32629 4.2891978 306.47583 -0.181041 0.148013 -0.123772
32641 9.3413465 306.36316 -0.017534 0.052486 0.036165
32647 2.0002451 306.30686 -0.051262 0.045785 -0.026231
32653 2.0002450 306.25057 -0.232752 0.282562 -0.279301
32671 4.5052574 306.08185 -0.128349 0.198869 -0.193018
32673 6.0022045 306.06311 -0.114085 0.097807 -0.091639
32689 4.2221576 305.91330 0.069866 0.073134 0.066964
32707 2.0002446 305.74495 -0.317309 0.206573 -0.171240
32709 6.0022020 305.72625 -0.136475 0.212114 -0.200059
32713 2.0002446 305.68887 0.017611 0.055997 -0.007782
32719 2.0002445 305.63281 0.004459 0.035212 -0.023213
32727 6.0022008 305.55810 0.043016 0.059990 -0.007059
32737 5.0784565 305.46476 0.053087 0.041936 -0.006615
32749 2.0002443 305.35284 -0.265111 0.208366 -0.197817
32763 13.082959 305.22235 -0.240876 0.127693 -0.102711
32767 22.015285 305.18509 -0.065703 0.123891 -0.117378
32773 5.7869598 305.12922 -0.123715 0.107453 -0.102692
32779 2.0002441 305.07337 -0.108674 0.074892 -0.025097
32797 2.0002440 304.90594 0.076167 0.064505 0.052179
32803 2.0002439 304.85017 0.038404 0.098745 0.093963
32809 21.365242 304.79442 0.242621 0.188469 0.174466
32817 6.0021948 304.72011 -0.223676 0.200732 -0.190667
32833 2.0002437 304.57162 0.145789 0.163533 0.161213
32839 2.0002436 304.51597 -0.093298 0.070370 -0.014166
32869 2.0002434 304.23804 -0.188815 0.157186 -0.152546
32871 6.0021912 304.21952 0.033772 0.084740 -0.061010
32887 2.0002433 304.07152 0.163891 0.146251 0.142799
32889 15.306108 304.05303 -0.190317 0.202644 -0.173720
32893 21.609920 304.01605 0.056831 0.048869 0.027382
32907 28.071657 303.88671 -0.177678 0.185547 -0.184441
32911 2.0002431 303.84978 -0.064705 0.063479 0.014796
32917 2.0002431 303.79439 -0.042846 0.108586 0.076177
32941 2.0002429 303.57305 0.278477 0.193711 0.166250
32943 13.014519 303.55462 0.067300 0.073570 0.051378
32953 4.6099395 303.46251 -0.040175 0.046302 -0.034256
32961 6.0021852 303.38885 0.091899 0.137826 0.122904
32971 2.0002427 303.29684 0.091740 0.073126 0.068419
32979 6.0021840 303.22326 -0.002563 0.039221 0.001865
32983 2.0002426 303.18649 -0.200462 0.245535 -0.243953
33001 4.3125878 303.02112 -0.087531 0.085113 -0.079245
33007 5.7868946 302.96604 0.012858 0.096322 0.055325
33013 2.0002424 302.91097 -0.086246 0.190331 -0.180129
33037 2.0002422 302.69092 -0.082761 0.098774 -0.079895
33049 2.0002421 302.58102 -0.121583 0.165472 -0.159312
33061 9.3412446 302.47119 0.083164 0.051629 0.035282
33067 4.4333166 302.41631 -0.099452 0.111891 -0.098915
33069 13.041112 302.39802 -0.029478 0.138346 -0.111711
33073 2.0002419 302.36144 0.143718 0.082189 0.064953
33079 5.0783343 302.30660 0.101351 0.079194 0.058095
33091 2.0002418 302.19697 -0.109630 0.086295 -0.002891
33103 9.3412346 302.08742 -0.011162 0.059640 0.025132
33123 13.132322 301.90502 -0.051183 0.058999 0.012056
33127 4.1838906 301.86857 -0.082573 0.135762 -0.131371
33139 4.6098418 301.75926 -0.203709 0.197770 -0.193172
33141 6.0021733 301.74105 -0.079015 0.065508 -0.038216
33151 2.0002413 301.65003 0.168246 0.164431 0.151922
33159 28.071111 301.57725 -0.023851 0.032398 0.006216
33163 5.7868516 301.54087 0.126746 0.159812 0.157494
33177 6.0021710 301.41363 -0.303497 0.316759 -0.311688
33181 2.0002411 301.37729 0.142059 0.158163 0.146377
33193 5.0782941 301.26834 -0.060831 0.061806 -0.050970
33199 2.0002410 301.21389 0.048056 0.218934 -0.160893
33211 2.0002409 301.10506 -0.183809 0.101246 -0.076077
33213 6.0021686 301.08692 -0.104214 0.071390 0.000116
33223 2.0002408 300.99630 -0.033379 0.084693 -0.038378
33241 5.7868303 300.83331 -0.224714 0.146921 -0.097611
33247 2.0002407 300.77902 -0.004905 0.059500 -0.042438
33249 6.0021663 300.76093 -0.074892 0.111984 -0.108154
33259 4.2537490 300.67050 0.016317 0.066006 0.058260
33267 17.414998 300.59819 0.047107 0.095813 0.088189
33289 2.0002403 300.39953 -0.276898 0.294440 -0.284732
33301 2.0002403 300.29128 -0.050973 0.191581 -0.162573
33307 5.0782542 300.23719 -0.085409 0.114661 -0.110898
33313 9.3411847 300.18311 0.090160 0.114538 0.109270
33331 2.0002400 300.02100 0.050637 0.055340 0.014504
33339 6.0021604 299.94901 -0.207163 0.240291 -0.234994
33343 2.0002400 299.91303 0.214766 0.165322 0.153654
33349 2.0002399 299.85907 -0.148586 0.177130 -0.170528
33357 6.0021592 299.78715 0.080656 0.091745 -0.043945
33361 4.2692517 299.75121 0.011016 0.027259 0.008025
33367 4.3122355 299.69731 -0.136911 0.087428 -0.021455
33391 2.0002396 299.48190 0.074093 0.045569 -0.010358
33393 6.0021569 299.46396 0.001690 0.055768 -0.036308
33397 27.260076 299.42809 -0.070606 0.068464 -0.066683
33403 2.0002395 299.37431 -0.058445 0.053386 0.027720
33409 2.0002395 299.32054 0.263450 0.245103 0.238577
33411 69.227661 299.30262 -0.094074 0.093547 -0.089830
33421 5.0782146 299.21307 0.150132 0.152201 0.145180
33427 2.0002394 299.15936 0.154149 0.131726 0.121878
33433 4.2883438 299.10567 -0.110310 0.116646 -0.109111
33447 6.0021534 298.98048 -0.190959 0.117770 -0.104571
33457 2.0002391 298.89111 -0.107750 0.092824 -0.065994
33463 4.2071979 298.83752 -0.166138 0.096726 -0.043966
33469 2.0002391 298.78395 0.260554 0.332007 0.329172
33481 9.3411453 298.67686 -0.172370 0.098264 -0.082757
33483 6.0021511 298.65902 0.127703 0.124537 0.116580
33487 2.0002389 298.62335 -0.190582 0.104097 -0.091973
33493 2.0002389 298.56985 0.111412 0.098150 0.046371
33499 4.1880294 298.51637 0.049338 0.101058 -0.050894
33501 17.414425 298.49855 0.072145 0.054768 -0.000410
33519 6.0021488 298.33826 -0.171305 0.174437 -0.162312
33523 9.3411355 298.30266 -0.139758 0.199666 -0.197290
33529 2.0002386 298.24928 -0.021375 0.044061 0.032027
33537 28.070308 298.17813 -0.150423 0.104762 -0.102046
33547 2.0002385 298.08925 -0.065387 0.095876 -0.087595
33559 4.5047149 297.98266 -0.090905 0.079054 -0.075518
33577 2.0002383 297.82291 0.003048 0.058431 -0.011063
33589 2.0002382 297.71651 0.089603 0.133276 0.120797
33591 6.0021442 297.69879 -0.139765 0.100160 -0.029335
33601 2.0002381 297.61019 -0.192292 0.111739 -0.101147
33607 9.3411160 297.55706 0.050959 0.056745 0.040725
33613 2.0002380 297.50394 0.043427 0.082720 0.043713
33619 2.0002380 297.45085 -0.116682 0.065505 -0.041467
33637 2.0002379 297.29167 0.223000 0.228252 0.221783
33673 4.1838909 296.97384 0.092120 0.083292 -0.015792
33679 2.0002376 296.92093 0.070072 0.085659 0.075526
33681 12.960462 296.90330 -0.075649 0.057380 -0.014120
33691 9.3410966 296.81517 -0.106070 0.056363 -0.052335
33697 4.6095551 296.76232 0.188368 0.129803 0.118827
33703 2.0002374 296.70949 -0.126270 0.158359 -0.154817
33709 5.7867044 296.65668 0.003911 0.071448 0.057351
33717 6.0021362 296.58629 0.007015 0.066423 0.055506
33721 2.0002373 296.55111 0.230873 0.293027 0.279895
33733 21.042027 296.44562 -0.042267 0.027598 -0.008290
33739 2.0002371 296.39290 0.167919 0.079404 0.052012
33751 2.0002371 296.28752 -0.045953 0.092325 -0.071270
33753 6.0021339 296.26996 -0.255097 0.210619 -0.208617
33757 2.0002370 296.23485 -0.074489 0.137450 -0.132160
33763 5.0780974 296.18221 -0.049887 0.086961 -0.071896
33769 2.0002369 296.12959 0.006681 0.129405 0.111176
33771 6.0021328 296.11205 -0.084939 0.074203 0.046446
33789 28.069782 295.95430 -0.022960 0.055316 -0.033070
33799 4.2687632 295.86674 -0.073148 0.273032 -0.249652
33811 2.0002366 295.76173 -0.106752 0.043052 -0.012716
33817 9.3410676 295.70926 0.241146 0.236506 0.234489
33829 2.0002365 295.60436 0.057964 0.109487 0.097768
33841 4.4327865 295.49954 0.135653 0.106089 0.055747
33853 4.2204145 295.39480 -0.048403 0.091359 -0.083724
33861 6.0021271 295.32501 -0.055866 0.065818 -0.015498
33871 2.0002362 295.23781 0.080133 0.222670 0.199348
33877 5.0780588 295.18552 -0.000936 0.073926 -0.044972
33883 4.6094616 295.13325 0.133975 0.090442 0.024947
33889 2.0002361 295.08100 0.066096 0.129079 0.094589
33897 6.0021248 295.01136 -0.061088 0.194670 -0.175084
33931 2.0002358 294.71575 0.001759 0.092433 0.036267
33933 6.0021226 294.69838 -0.135199 0.104539 -0.097427
33937 2.0002358 294.66364 -0.270915 0.177703 -0.120490
33943 27.255244 294.61155 -0.214481 0.172666 -0.166472
33951 6.0021215 294.54213 0.096196 0.158020 -0.116104
33961 2.0002356 294.45540 -0.177253 0.106124 -0.033460
33967 2.0002356 294.40339 0.132386 0.147814 0.138754
33987 6.0021192 294.23015 0.045140 0.090845 0.070259
33991 5.0780205 294.19552 -0.203853 0.244276 -0.232779
33997 2.0002353 294.14360 -0.093171 0.099874 -0.022931
34003 4.5044544 294.09170 -0.376107 0.248301 -0.241312
34021 5.7866224 293.93610 0.002999 0.084702 0.066537
34027 9.3410198 293.88427 -0.036539 0.059788 0.040207
34033 2.0002351 293.83246 0.093982 0.112037 0.081981
34039 2.0002351 293.78066 0.123395 0.131535 0.113062
34041 28.069264 293.76340 -0.009745 0.088958 0.073934
34057 2.0002349 293.62539 -0.157320 0.133983 -0.113413
34059 6.0021147 293.60815 -0.096089 0.044177 -0.019939
34069 21.992415 293.52197 -0.105402 0.070172 -0.059960
34077 13.632163 293.45306 0.055130 0.078605 0.014988
34093 4.2125228 293.31534 0.269040 0.195479 0.188077
34099 13.634828 293.26373 -0.030363 0.027471 0.002768
34117 4.2061335 293.10901 0.099460 0.117962 0.113689
34123 2.0002345 293.05747 0.167753 0.181651 0.179484
34129 2.0002344 293.00595 0.270507 0.132484 0.099096
34131 13.929599 292.98878 0.173746 0.201080 0.198960
34141 2.0002343 292.90296 -0.109648 0.141899 -0.123695
34147 2.0002343 292.85150 0.053502 0.053145 -0.007190
34149 6.0021091 292.83434 -0.067260 0.168838 -0.149535
34159 2.0002342 292.74862 0.013867 0.060582 0.032848
34167 28.069008 292.68007 0.037893 0.112286 0.089162
34171 2.0002341 292.64581 0.027639 0.071478 0.003132
34183 2.0002341 292.54308 0.009698 0.121770 -0.107103
34203 17.412753 292.37201 -0.015996 0.046432 0.022281
34207 4.2526185 292.33783 0.166157 0.141819 0.112360
34213 2.0002339 292.28656 0.163771 0.125387 0.102025
34219 5.0779447 292.23531 -0.139225 0.066715 -0.013004
34231 2.0002337 292.13286 -0.101613 0.121198 -0.103605
34237 21.002684 292.08167 -0.128778 0.130013 -0.115385
34257 15.301843 291.91114 -0.038048 0.063344 0.023514
34261 2.0002335 291.87706 -0.126331 0.094631 -0.031848
34267 2.0002335 291.82596 0.000457 0.086523 0.053928
34273 2.0002334 291.77487 -0.251475 0.236935 -0.209704
34297 2.0002333 291.57069 0.041475 0.117582 -0.069678
34303 2.0002332 291.51969 -0.027850 0.059209 -0.052613
34311 6.0020992 291.45172 0.246693 0.216572 0.206529
34321 9.3409539 291.36680 -0.036611 0.053887 0.022793
34327 2.0002331 291.31587 0.230012 0.294183 0.289431
34329 6.0020981 291.29890 -0.040702 0.114852 -0.088298
34333 15.070727 291.26496 0.057253 0.072093 -0.045273
34351 2.0002329 291.11234 -0.110247 0.097748 -0.003375
34363 9.3409446 291.01068 0.087468 0.069795 0.065894
34369 2.0002328 290.95988 0.319026 0.255837 0.249373
34381 2.0002327 290.85832 -0.028475 0.093155 -0.087675
34383 13.027565 290.84140 0.047981 0.092229 0.082368
34393 4.1798681 290.75684 -0.046722 0.079030 -0.066576
34401 6.0020937 290.68922 -0.251166 0.146592 -0.135582
34411 5.7865220 290.60475 -0.040017 0.031291 0.000308
34417 4.1919552 290.55409 -0.160264 0.130012 -0.095741
34429 2.0002324 290.45282 -0.053484 0.055812 0.018086
34437 17.412211 290.38534 -0.288976 0.235967 -0.232547
34471 2.0002321 290.09892 -0.107186 0.088638 -0.057092
34473 6.0020893 290.08209 0.046222 0.115543 0.108463
34483 2.0002320 289.99797 -0.043985 0.050104 0.006316
34489 27.250568 289.94752 0.010936 0.037262 -0.004228
34491 6.0020882 289.93071 0.084702 0.146023 0.132723
34501 2.0002319 289.84667 -0.185585 0.207440 -0.199826
34509 6.0020871 289.77948 0.055846 0.071222 0.041548
34513 2.0002318 289.74589 -0.052975 0.042502 -0.006669
34519 2.0002318 289.69553 0.053183 0.093253 0.088569
34531 9.3409076 289.59486 0.259198 0.161242 0.149423
34537 2.0002317 289.54455 -0.086792 0.260961 -0.231741
34543 2.0002316 289.49425 -0.098343 0.142628 0.064993
34549 2.0002316 289.44398 -0.387334 0.288524 -0.281052
34567 5.7864825 289.29326 -0.217621 0.158782 -0.144856
34579 4.1818896 289.19286 -0.121361 0.179447 -0.163812
34581 6.0020828 289.17614 -0.020709 0.052089 0.021997
